gene,degree,importance_sum,importance_mean,n_nodes
PPA1,7,0.00081959413,0.00011708488,1
ANO1,3,0.0008194602,0.0002731534,1
B3GALT5,7,0.0008193751,0.00011705358,1
RBM25,1,0.0008170346,0.0008170346,1
FMO4,5,0.0008166323,0.00016332646,1
RANBP3,3,0.00081475556,0.0002715852,1
IL17RD,27,0.00081380806,9.042312e-05,3
PDLIM5,20,0.0008123027,0.00020307567,5
FMO6P,2,0.0008118994,0.0004059497,1
LINC01063,4,0.00081128284,0.00081128284,4
SLCO1B1,54,0.000810706,3.0026147e-05,2
KANK1,10,0.0008105078,0.00016210155,2
NFATC2IP,3,0.0008101016,0.0008101016,3
TIAM2,14,0.00080927217,5.7805155e-05,1
S1PR1,21,0.00080902566,3.852503e-05,1
CHAF1A,2,0.0008086292,0.0004043146,1
MIR495,1,0.0008073933,0.0008073933,1
NMRK1,6,0.00080470793,0.00013411799,1
KCNK17,21,0.000801848,0.00011454971,3
SHBG,1,0.00080161914,0.00080161914,1
PRPF31,5,0.0008012141,0.00016024281,1
NCAM2,12,0.0008009444,0.0004004722,6
HMG20B,9,0.00079923234,8.8803594e-05,1
NEUROG3,8,0.00079729024,0.00039864512,4
ANXA11,4,0.00079599215,0.00039799607,2
KCNN4,7,0.0007944455,0.00011349221,1
CFAP298,1,0.000794438,0.000794438,1
PROKR2,9,0.00079410186,8.823354e-05,1
UBE2V2,48,0.0007927868,3.3032786e-05,2
VARS2,14,0.00079165405,0.00011309344,2
TTYH1,57,0.00079101167,0.00026367055,19
HOPX,1,0.0007908694,0.0007908694,1
CDH4,18,0.0007896967,8.7744076e-05,2
TTLL10,3,0.0007896012,0.0002632004,1
LYPD5,9,0.00078815495,0.0002627183,3
GRIK4,24,0.000787705,9.8463126e-05,3
TGFBI,60,0.00078525895,0.00026175298,20
RTEL1,13,0.0007850606,6.0389277e-05,1
ARNT2,24,0.0007826469,9.783086e-05,3
CENPX,8,0.0007813884,9.767355e-05,1
MBD5,4,0.00077915937,0.00019478984,1
PGBD5,1,0.0007784002,0.0007784002,1
SIGLEC12,36,0.0007781714,0.00025939045,12
ANKRA2,1,0.0007779331,0.0007779331,1
SRCAP,1,0.0007777665,0.0007777665,1
DEAF1,4,0.0007766475,0.0007766475,4
SLC9A9,24,0.00077593623,0.00019398406,6
CYTH4,165,0.00077563175,7.051198e-05,15
UNC5C,14,0.000775289,0.00011075557,2
LIN52,9,0.0007746351,8.607057e-05,1
ZNF226,4,0.0007735804,0.0001933951,1
MCM4,26,0.0007726002,2.9715391e-05,1
SARM1,7,0.0007724423,0.000110348905,1
TOMM7,8,0.00076983706,9.622963e-05,1
H19,9,0.00076965225,0.00025655076,3
AASS,15,0.000766014,5.10676e-05,1
PCGF3,2,0.0007649894,0.0007649894,2
ERG,5,0.00076439057,0.00015287811,1
ZNF282,8,0.0007600464,0.0001900116,2
INTS11,3,0.0007586793,0.0002528931,1
CARD18,3,0.0007581916,0.0007581916,3
PPP4R1,2,0.00075403374,0.00075403374,2
ATXN3,12,0.00075390656,6.2825544e-05,1
FGD5,6,0.00075289886,0.00012548314,1
ABCC12,1,0.0007524084,0.0007524084,1
SSU72,1,0.0007523977,0.0007523977,1
KIF21B,16,0.0007506187,9.382734e-05,2
GAPT,2,0.0007505986,0.0007505986,2
CSTF3,13,0.0007489779,5.7613684e-05,1
EPS8L1,8,0.0007483962,0.0007483962,8
DDX42,6,0.0007471255,0.00012452091,1
FDX2,11,0.0007466918,6.788107e-05,1
KIR3DX1,29,0.0007459608,0.0007459608,29
KSR2,57,0.0007437467,3.914456e-05,3
RDH14,24,0.0007435591,0.00012392651,4
GPR25,44,0.0007430408,6.754917e-05,4
DEPDC5,4,0.00074197137,0.00037098568,2
SMOC2,7,0.0007405313,0.0007405313,7
GRAMD1B,3,0.00074044405,0.00074044405,3
COL16A1,18,0.0007395084,8.216761e-05,2
OR1Q1,4,0.00073804543,0.00018451136,1
PRDM16,9,0.0007324403,8.1382255e-05,1
ANXA5,49,0.0007318015,0.00010454307,7
TOR1AIP1,14,0.0007302,0.000104314284,2
STAM,33,0.00072944636,2.2104436e-05,1
DACT2,6,0.0007293132,0.0003646566,3
MKLN1,1,0.00072765315,0.00072765315,1
AGGF1,4,0.0007254165,0.00018135413,1
VPS16,14,0.000725189,5.1799212e-05,1
ABLIM3,12,0.00072492595,0.00012082099,2
HS3ST3A1,90,0.000724404,8.0489335e-05,10
UBASH3A,20,0.0007241027,0.0007241027,20
TSKU,1,0.00072329474,0.00072329474,1
SIGLEC1,4,0.0007210768,0.0001802692,1
TRAFD1,1,0.0007181786,0.0007181786,1
KCNN3,5,0.00071722874,0.00014344575,1
CHRNG,9,0.0007141192,7.934657e-05,1
SEPTIN7,12,0.000713051,0.00017826275,3
NREP,1,0.00071249343,0.00071249343,1
MRPS33,6,0.0007123592,0.00011872654,1
TBC1D32,6,0.00071080093,0.00071080093,6
XIRP2,12,0.0007094888,0.0001773722,3
LAMB4,10,0.0007093794,7.093794e-05,1
SEMA3D,1,0.00070848287,0.00070848287,1
ICOSLG,210,0.0007080864,0.0001180144,35
ATP8A2,3,0.0007075517,0.00023585057,1
SLC4A10,4,0.0007075429,0.00017688572,1
MSRB2,12,0.0007060273,5.883561e-05,1
KHDRBS3,36,0.00070567965,0.00017641991,9
TMEM170A,4,0.0007031371,0.0007031371,4
PABPC4L,24,0.0007027017,0.00023423388,8
SFPQ,13,0.000702068,5.4005228e-05,1
SMG1,4,0.0007019207,0.00017548018,1
ITGB2,44,0.0007016527,1.5946653e-05,1
NTNG1,6,0.0007010234,0.00011683723,1
FZD3,47,0.0007009228,1.4913251e-05,1
ZDHHC19,3,0.0006991763,0.0006991763,3
ZNF462,2,0.00069857325,0.00069857325,2
AHSA1,1,0.00069821,0.00069821,1
SELENOV,1,0.00069727376,0.00069727376,1
SYNJ2,18,0.0006972612,3.8736733e-05,1
GZMB,78,0.0006951702,2.6737316e-05,3
KLF13,5,0.0006950313,0.0006950313,5
ARFGAP1,18,0.00069502584,3.8612547e-05,1
U2SURP,10,0.0006946545,0.00013893089,2
GCKR,7,0.0006937743,9.911061e-05,1
ARID1A,15,0.0006937624,4.6250825e-05,1
UNC13C,22,0.00069349335,0.00034674667,11
WRN,35,0.00069154054,1.9758301e-05,1
AXIN1,71,0.0006913795,9.737739e-06,1
ZNF202,3,0.00069127674,0.00023042558,1
CRYAA,6,0.0006906988,0.0006906988,6
LTBP2,8,0.00069013156,0.00017253289,2
DGKG,39,0.0006897189,5.3055293e-05,3
SHANK1,6,0.0006879957,0.00011466595,1
KCNK12,3,0.00068655435,0.00022885145,1
RSPO2,10,0.000686444,0.0001372888,2
PLPP3,19,0.00068625924,3.611891e-05,1
NICN1,3,0.00068531645,0.00022843882,1
ATP10D,3,0.0006832277,0.00022774258,1
LILRA4,80,0.000681303,0.0001362606,16
KCNA1,27,0.00067900884,0.00022633627,9
TRMT10A,6,0.000678268,0.00022608934,2
LSM8,18,0.0006775125,0.00011291874,3
SOX13,12,0.0006764377,0.00016910942,3
LECT2,21,0.0006761848,0.0006761848,21
PSRC1,1,0.0006750115,0.0006750115,1
SFTPC,3,0.0006748802,0.00022496008,1
CYTL1,2,0.0006743753,0.0006743753,2
WDR46,4,0.00067034556,0.00016758639,1
BACE2,1,0.00066834415,0.00066834415,1
MAP1LC3B,14,0.00066813,4.772357e-05,1
FBXW10,20,0.00066776655,6.677666e-05,2
LRRC1,10,0.000667622,0.0001335244,2
MED13,24,0.0006676018,0.00011126697,4
FBLN1,15,0.00066693506,0.00022231168,5
SPOCK1,5,0.0006658047,0.0006658047,5
CCDC88C,5,0.0006634023,0.00013268046,1
DHH,22,0.0006630082,3.0136736e-05,1
SLC44A2,13,0.0006628353,5.098733e-05,1
TEP1,3,0.0006615659,0.0006615659,3
PRLHR,35,0.0006583284,9.404692e-05,5
ACO2,29,0.00065695436,2.26536e-05,1
SCFD1,39,0.0006566493,5.0511484e-05,3
DAG1,92,0.00065572106,2.850961e-05,4
OR12D3,52,0.00065410533,0.00016352633,13
LY6D,3,0.0006511649,0.00021705497,1
HS3ST3B1,72,0.0006511281,7.2347575e-05,8
CRHR1,20,0.00065101025,3.2550513e-05,1
UGT1A4,76,0.00064938195,1.7088998e-05,2
HYDIN,1,0.0006487211,0.0006487211,1
TYMP,23,0.00064820517,2.8182834e-05,1
MAS1,12,0.0006467039,0.000107783984,2
BEGAIN,3,0.00064471515,0.00021490506,1
CIT,24,0.00064434943,5.369579e-05,2
MYSM1,12,0.0006440304,0.0001610076,3
TSPAN15,4,0.00064307306,0.00032153653,2
MYPN,3,0.0006422018,0.0006422018,3
ATXN1,3,0.00064215704,0.00021405234,1
HERC2P10,2,0.00064015354,0.00064015354,2
UMOD,6,0.0006397964,0.00021326545,2
ATP7B,5,0.000637101,0.00012742021,1
RAB3GAP2,8,0.00063707697,7.963462e-05,1
ANTXR1,21,0.0006366677,9.095253e-05,3
ANXA6,40,0.00063581264,0.00015895316,10
HEXD,2,0.00063536974,0.00031768487,1
CITED4,5,0.00063249713,0.00012649942,1
SIGIRR,6,0.00063236634,0.00010539439,1
COL13A1,28,0.0006318837,9.0269095e-05,4
ADAP2,2,0.0006317574,0.0006317574,2
CHGB,8,0.00062991766,0.00015747942,2
SEPTIN12,3,0.0006285034,0.00020950113,1
LSAMP,6,0.00062834687,0.00020944896,2
NR4A1,28,0.00062808674,2.243167e-05,1
AMOTL1,3,0.00062722364,0.00020907454,1
IFI30,35,0.0006271505,8.959293e-05,5
SNRNP70,8,0.00062700745,7.837593e-05,1
GPRC5A,6,0.0006257143,0.00031285716,3
NLRP2,8,0.0006248625,0.0006248625,8
TAF11,21,0.000624136,2.9720763e-05,1
ESRRG,15,0.0006235245,0.0001247049,3
DZIP3,12,0.00062302506,0.00015575626,3
KLK7,2,0.0006217794,0.0003108897,1
GFOD1,10,0.0006215924,0.00012431848,2
ATF5,5,0.0006210309,0.00012420618,1
CCL18,40,0.00062101206,0.00015525302,10
LCA5,4,0.0006209498,0.0003104749,2
ZFAND5,2,0.0006185359,0.00030926795,1
DENND1A,4,0.0006168615,0.00015421538,1
PTPRE,4,0.00061531115,0.00030765557,2
ADD3,8,0.0006152611,7.6907636e-05,1
CIP2A,1,0.0006145664,0.0006145664,1
SEPTIN8,15,0.00061312574,0.00020437525,5
TSEN34,4,0.0006119016,0.0001529754,1
ARHGAP27,24,0.00061163213,0.00010193869,4
LZTFL1,21,0.0006093867,8.7055254e-05,3
PDGFD,147,0.00060797535,2.895121e-05,7
VPS29,6,0.0006079037,0.00010131728,1
TDH,3,0.00060777104,0.00020259035,1
MAS1L,24,0.0006052015,0.00030260076,12
SDHAF4,1,0.00060488883,0.00060488883,1
TMEM17,267,0.0006033409,0.00020111362,89
SETX,2,0.0006018991,0.00030094956,1
NAPRT,10,0.0006010482,6.0104816e-05,1
UTP11,8,0.000600316,0.000150079,2
PTPRU,5,0.0005983562,0.00011967124,1
CLDN14,10,0.0005967269,5.967269e-05,1
TNFSF8,85,0.0005957672,0.00011915344,17
DUSP22,10,0.0005956116,0.0005956116,10
IFT46,6,0.0005948545,9.914241e-05,1
FUT9,44,0.000594264,5.4024e-05,4
MGAM2,3,0.00059322536,0.00019774179,1
SHOC2,13,0.00058970845,4.5362187e-05,1
FBXW7,114,0.0005890459,1.5501208e-05,3
GRID1,2,0.00058898824,0.00029449412,1
C19orf12,2,0.0005887556,0.0005887556,2
ACBD3,15,0.00058767444,0.00011753489,3
APPBP2,1,0.0005867873,0.0005867873,1
TNFRSF6B,18,0.00058407744,3.244875e-05,1
ARFGEF2,14,0.0005838445,8.3406354e-05,2
OR13D1,3,0.0005835151,0.00019450503,1
CEPT1,16,0.0005826975,3.6418594e-05,1
ABI1,33,0.00058181636,1.7630799e-05,1
TBX5,6,0.00058106065,9.684344e-05,1
ATP5MC2,20,0.000580972,2.90486e-05,1
EEF2KMT,24,0.00058090844,0.00019363614,8
USP25,120,0.0005779459,0.00011558919,24
AKAP12,7,0.0005775689,8.250984e-05,1
LATS2,22,0.0005766295,5.2420863e-05,2
ARHGEF10,17,0.0005765669,3.39157e-05,1
TOX,2,0.0005764942,0.0002882471,1
FHL5,6,0.0005756134,0.0005756134,6
ATP12A,5,0.0005747325,0.000114946495,1
FBXO9,14,0.00057467236,8.2096056e-05,2
MON1B,12,0.00057308056,0.00014327014,3
KCNA2,9,0.0005716397,0.00019054655,3
ANO2,8,0.0005708768,0.0001427192,2
KCNB2,9,0.0005705974,0.00019019913,3
LHX4,5,0.00056984276,0.00011396855,1
ZNF792,4,0.00056900264,0.00014225066,1
CPLANE1,3,0.00056871626,0.00018957209,1
MGAT5B,2,0.0005680853,0.00028404265,1
ADIPOR1,10,0.0005669553,5.669553e-05,1
ATP2C1,4,0.00056610676,0.00014152669,1
ITLN2,8,0.0005655782,0.0005655782,8
ERI1,4,0.0005640176,0.0005640176,4
SH3TC2,4,0.0005626892,0.0005626892,4
CYB5R3,12,0.0005617187,4.680989e-05,1
MIR34AHG,2,0.0005616901,0.00028084504,1
MYO1G,1,0.00056040834,0.00056040834,1
MICAL2,1,0.0005591025,0.0005591025,1
TRMT11,36,0.00055883994,0.00018627998,12
SPTSSB,12,0.0005559714,0.00013899285,3
RPL39L,69,0.0005539988,2.4086907e-05,3
DHDH,3,0.00055300246,0.00018433416,1
AKAP6,5,0.0005526502,0.0005526502,5
ALDOA,48,0.00055249006,1.1510209e-05,1
CDH22,40,0.0005524747,0.00027623735,20
GXYLT1,8,0.00055171706,0.00027585853,4
SLC52A3,5,0.00054899254,0.00010979851,1
MLLT1,6,0.00054796453,9.132742e-05,1
PADI6,4,0.00054731884,0.00013682971,1
SRRM3,1,0.000546032,0.000546032,1
ICAM3,44,0.00054511195,4.9555634e-05,4
MNX1,1,0.0005448585,0.0005448585,1
C8orf37,1,0.00054417946,0.00054417946,1
SGK3,7,0.0005441118,7.773026e-05,1
NAB1,18,0.0005436194,6.040215e-05,2
KCNE4,8,0.00054351153,0.00013587788,2
PTMA,10,0.0005432181,0.00027160905,5
B9D1,6,0.00054313254,9.052209e-05,1
DCAF5,6,0.00054221903,0.00018073969,2
SLC23A1,6,0.00054219825,9.0366375e-05,1
CCL7,44,0.0005401004,4.9100036e-05,4
PER3,3,0.00053319125,0.00017773041,1
EPS8L2,4,0.00053283654,0.00013320913,1
RNASET2,27,0.00053247024,0.00017749007,9
TPD52L1,8,0.000532318,0.0001330795,2
EBF1,15,0.00053192803,0.00017730935,5
CORIN,5,0.0005293497,0.00010586994,1
FMOD,8,0.0005286221,6.6077766e-05,1
ZNF703,9,0.0005283296,0.00017610985,3
IL1RL1,147,0.0005272144,7.531634e-05,21
CAPZA2,20,0.0005259396,2.629698e-05,1
HDGF,2,0.0005251123,0.0005251123,2
LPP,3,0.0005249843,0.00017499477,1
OR52B4,1,0.0005248023,0.0005248023,1
KCNK3,22,0.00052472646,4.7702408e-05,2
MLPH,1,0.00052465923,0.00052465923,1
TAX1BP1,10,0.0005239647,5.239647e-05,1
VIP,100,0.00052344374,2.093775e-05,4
CEP19,3,0.0005233393,0.00017444644,1
CLVS1,20,0.00052288384,0.00010457677,4
MTDH,6,0.0005217354,0.00017391182,2
SNRPC,48,0.000520951,8.682516e-05,8
GPC6,14,0.0005194869,3.710621e-05,1
TCERG1,1,0.0005194708,0.0005194708,1
GALNS,7,0.000518399,7.4057e-05,1
LIN28B,6,0.0005173669,0.00017245564,2
ATG9B,4,0.00051614665,0.00012903666,1
DPH1,8,0.00051547016,0.00012886754,2
TRAM1,20,0.00051539193,0.00010307838,4
FAT4,30,0.0005148908,0.00017163026,10
TRAIP,12,0.0005148709,0.00012871773,3
TARM1,6,0.0005142438,0.0001714146,2
KCNN1,5,0.0005137687,0.00010275374,1
GORAB,1,0.0005129276,0.0005129276,1
UBA3,12,0.0005128352,4.273627e-05,1
RAP2B,20,0.0005114232,0.0001278558,5
CHRAC1,2,0.0005085754,0.0005085754,2
CLN5,1,0.0005084803,0.0005084803,1
OPN5,14,0.0005077626,7.2537514e-05,2
LSP1,6,0.00050751783,0.00016917262,2
SEMA3C,8,0.0005073276,0.0002536638,4
XYLT2,13,0.00050688745,3.899134e-05,1
CCL16,44,0.0005057262,4.5975106e-05,4
BCL2L11,98,0.0005005019,1.0214324e-05,2
UNC13A,6,0.000499592,0.00016653066,2
RHOBTB2,8,0.0004977898,6.222373e-05,1
PACRG,1,0.00049580535,0.00049580535,1
KRT86,4,0.0004954779,0.00024773896,2
OR52K1,3,0.00049458817,0.00016486272,1
IER3,42,0.00049379107,7.054158e-05,6
SLC43A2,8,0.0004927026,6.158782e-05,1
FCAR,15,0.00049107074,9.821414e-05,3
PVT1,8,0.0004891161,0.0004891161,8
TNFRSF19,1,0.00048817263,0.00048817263,1
CFAP410,1,0.00048761317,0.00048761317,1
HSD17B6,10,0.0004863118,9.726236e-05,2
TMED3,11,0.00048563842,4.4148946e-05,1
EIF2B5,11,0.00048556124,4.414193e-05,1
VPS35L,3,0.00048507378,0.00016169126,1
IQSEC1,4,0.00048319492,0.00012079873,1
SUDS3,15,0.00048211814,3.2141208e-05,1
GDAP1,6,0.00048206127,0.0001606871,2
DAXX,45,0.0004818323,1.0707385e-05,1
IMMP2L,5,0.00048134994,0.00048134994,5
CDH20,22,0.00048075747,0.00024037874,11
GPR85,3,0.00048028538,0.00048028538,3
HDAC11,60,0.0004799655,2.3998276e-05,3
TNFSF13,12,0.00047919314,3.9932762e-05,1
NPBWR1,45,0.00047868342,5.3187046e-05,5
SIX2,3,0.00047844392,0.00047844392,3
CDKN2D,19,0.00047781644,2.5148234e-05,1
CSNK1A1L,54,0.00047662048,2.6478914e-05,3
HVCN1,6,0.00047620048,7.936675e-05,1
GAL3ST2,1,0.00047537847,0.00047537847,1
DNAH12,10,0.00047408228,4.7408226e-05,1
RB1CC1,39,0.00047294315,3.6380243e-05,3
IGSF11,1,0.00047243177,0.00047243177,1
PDE6D,14,0.00047097178,3.364084e-05,1
TAF1C,11,0.00047057046,4.2779135e-05,1
IPO8,18,0.00046819705,0.00015606568,6
CHN2,7,0.00046798718,6.685531e-05,1
DNAH2,6,0.0004679779,0.00015599263,2
SIGLEC5,10,0.0004673779,9.347558e-05,2
ACOD1,2,0.0004668006,0.0004668006,2
ITGA8,52,0.00046674517,1.7951737e-05,2
ETNK1,30,0.00046593547,4.6593545e-05,3
IFT88,14,0.00046535512,3.3239652e-05,1
COL27A1,15,0.00046510017,9.302003e-05,3
DELEC1,4,0.00046431067,0.00046431067,4
LINC00624,1,0.00046428776,0.00046428776,1
CDC14A,10,0.00046365213,4.6365214e-05,1
PTPN14,2,0.00046186062,0.00046186062,2
RND3,5,0.0004597814,9.195628e-05,1
ADAMTS20,4,0.00045958278,0.000114895694,1
TBCC,3,0.00045955513,0.00015318504,1
CLDN17,10,0.00045952946,4.5952947e-05,1
CYBRD1,15,0.00045912885,0.00015304294,5
COMT,37,0.00045660665,1.234072e-05,1
DDX47,8,0.00045613875,0.00011403469,2
TULP1,2,0.00045604215,0.00045604215,2
HNF4A,112,0.00045499034,3.249931e-05,8
SATB1,11,0.00045468085,4.1334624e-05,1
FHIT,10,0.0004533258,9.066517e-05,2
TTC23,1,0.0004517919,0.0004517919,1
PDLIM4,17,0.0004501432,0.0004501432,17
KDM5B,9,0.0004472764,4.9697377e-05,1
MST1R,28,0.00044683804,6.3834006e-05,4
OMA1,4,0.0004448473,0.000111211826,1
IL21R,66,0.00044479643,7.4132746e-05,11
SLC22A5,52,0.00044446197,3.4189383e-05,4
ZMIZ1,54,0.0004442124,0.0001480708,18
NPPB,14,0.0004441861,6.3455154e-05,2
BACE1,6,0.00044369962,7.394994e-05,1
INTS10,15,0.0004434023,0.00014780076,5
SSTR5,13,0.00044277465,3.4059587e-05,1
SHC4,28,0.0004425283,1.5804582e-05,1
STK38L,2,0.00044240546,0.00022120273,1
SERPINE2,8,0.0004412477,0.00011031193,2
ZIC1,2,0.0004404396,0.0002202198,1
FAR2,35,0.00043923254,8.7846514e-05,7
DNAAF3,1,0.00043815587,0.00043815587,1
CYTIP,2,0.00043794856,0.00043794856,2
EFHC1,1,0.00043672702,0.00043672702,1
ABCF1,6,0.00043526257,0.00014508751,2
RIDA,3,0.00043438416,0.00014479471,1
IRGM,4,0.00043319096,0.00043319096,4
CHDH,19,0.00043313962,2.2796821e-05,1
TBX19,1,0.00043290303,0.00043290303,1
BRSK1,1,0.00043238816,0.00043238816,1
ZNF783,1,0.0004315942,0.0004315942,1
AKAP11,44,0.00043062234,0.00043062234,44
ATXN8OS,6,0.00043027604,0.00043027604,6
CASP4,14,0.0004281915,3.0585106e-05,1
OR2T3,3,0.0004272628,0.00014242093,1
EEPD1,12,0.00042694327,0.00010673582,3
CHD7,4,0.00042692866,0.00021346433,2
OR51E1,9,0.00042029642,0.0001400988,3
OSBPL7,5,0.00041793627,8.3587256e-05,1
UBASH3B,10,0.0004172433,0.00020862166,5
BCL2A1,10,0.0004159024,4.159024e-05,1
DCD,9,0.00041469885,0.00013823295,3
GTF3A,11,0.00041368365,3.7607606e-05,1
TBX21,33,0.00041239487,3.7490445e-05,3
CDH15,10,0.0004120196,4.120196e-05,1
GLI1,19,0.00041133942,2.1649443e-05,1
HHLA1,1,0.00040978868,0.00040978868,1
ANKS1B,1,0.00040869147,0.00040869147,1
NKX2-5,16,0.00040830925,5.1038656e-05,2
KCNK18,7,0.00040629442,5.804206e-05,1
CRYL1,30,0.00040566048,8.113209e-05,6
NMI,8,0.0004052333,0.000101308324,2
CIDEA,4,0.00040322955,0.00010080739,1
ELL2,6,0.0004020146,0.00013400486,2
MYCBP2,6,0.00040081787,0.00020040893,3
INHBE,22,0.00040075678,3.6432433e-05,2
ADGRD1,2,0.0004006787,0.0004006787,2
VTI1A,18,0.00039997057,6.666176e-05,3
ZNF248,4,0.0003990401,9.976002e-05,1
MYO5C,1,0.0003989515,0.0003989515,1
LINC00885,3,0.0003966597,0.0003966597,3
THG1L,3,0.00039628748,0.00013209583,1
FKRP,8,0.00039608442,0.00039608442,8
EPHA10,4,0.00039551267,9.887817e-05,1
USP31,4,0.00039522556,0.00039522556,4
OLIG3,54,0.00039506814,0.00039506814,54
SLC13A2,6,0.00039457288,6.576215e-05,1
ZNF549,4,0.00039382695,9.845674e-05,1
ABCA13,12,0.00039337252,9.834313e-05,3
FBXO31,7,0.00039253882,5.6076973e-05,1
DNAJC5,8,0.00039203351,4.900419e-05,1
APBA2,4,0.00039180752,9.795188e-05,1
RGCC,7,0.00039176326,5.596618e-05,1
TLK1,3,0.0003914867,0.00013049557,1
PHYKPL,7,0.00039129044,5.5898632e-05,1
SMG7,1,0.00038972023,0.00038972023,1
SH3GLB1,4,0.00038862985,9.715746e-05,1
ETF1,9,0.0003876444,4.30716e-05,1
GRPEL1,2,0.0003869991,0.00019349955,1
MED18,2,0.00038551042,0.00019275521,1
SLC25A17,9,0.0003852898,4.2809977e-05,1
VSIR,1,0.00038515343,0.00038515343,1
HELLS,3,0.0003844284,0.0001281428,1
NSFL1C,18,0.0003840827,6.401379e-05,3
POP1,5,0.0003836319,7.6726385e-05,1
PARP10,7,0.00038341724,5.4773893e-05,1
TOX2,3,0.00038340126,0.00038340126,3
PNOC,32,0.00038293056,4.786632e-05,4
INPP1,9,0.00038266406,4.251823e-05,1
SLC5A10,14,0.00038225818,5.460831e-05,2
ZNF682,8,0.0003809129,9.522823e-05,2
ANO9,6,0.00038064132,0.00012688045,2
NIPAL3,2,0.00037947297,0.00018973649,1
DCHS2,4,0.00037938886,0.00037938886,4
POU1F1,4,0.0003756558,0.0001878279,2
MEG3,2,0.00037550344,0.00037550344,2
TFPI,40,0.0003754359,4.6929486e-05,5
POLE,40,0.00037529858,9.382465e-06,1
RABGGTA,10,0.0003750907,3.7509068e-05,1
SCN8A,9,0.00037493446,4.1659383e-05,1
KIF11,16,0.00037477099,4.6846373e-05,2
EXTL1,4,0.00037449982,9.3624956e-05,1
NIPAL1,4,0.00037357677,0.00018678838,2
IL21,108,0.00037106356,6.184393e-05,18
GPR1,1,0.00037033824,0.00037033824,1
EPHX1,18,0.00036920691,2.0511496e-05,1
STEAP4,6,0.00036859885,0.00018429942,3
MIR181D,4,0.0003678037,9.1950926e-05,1
NHLRC1,2,0.00036757588,0.00036757588,2
DNAH11,4,0.00036736397,9.184099e-05,1
PGAP1,15,0.00036691525,7.338305e-05,3
CUX1,10,0.00036664854,3.6664853e-05,1
PTPRK,26,0.00036640264,0.00018320132,13
CLMN,1,0.00036284784,0.00036284784,1
MYO1E,3,0.00035992466,0.00011997489,1
SUFU,51,0.0003588155,2.1106795e-05,3
DSPP,4,0.00035866827,8.966707e-05,1
IGFBP7,11,0.00035845453,3.2586777e-05,1
HSPBP1,1,0.00035830468,0.00035830468,1
OTUD7A,20,0.000357891,7.15782e-05,4
RNF217,4,0.00035777508,8.944377e-05,1
SI,14,0.0003576184,2.5544172e-05,1
PUS1,5,0.0003575099,7.1501985e-05,1
TP53BP2,17,0.00035650804,2.0971062e-05,1
LAMP3,3,0.00035607294,0.00035607294,3
UBR5,2,0.00035446422,0.00017723211,1
CCK,18,0.00035342787,1.9634881e-05,1
ADAMTS9,14,0.00035320054,5.045722e-05,2
SLC7A8,38,0.00035297588,9.2888395e-06,1
TRIM56,4,0.00035261476,8.815369e-05,1
ADAM23,42,0.0003493305,0.00017466526,21
PRUNE1,1,0.0003487262,0.0003487262,1
NQO2,4,0.0003485654,8.714135e-05,1
LAT2,7,0.00034765288,4.9664697e-05,1
APCS,12,0.0003476362,0.000115878735,4
NDUFA5,25,0.00034723946,1.3889578e-05,1
GUCY2C,20,0.0003466232,3.466232e-05,2
PLCL1,2,0.0003456295,0.00017281475,1
JAKMIP1,1,0.00034540272,0.00034540272,1
ZBP1,14,0.0003452828,2.4663057e-05,1
KIF24,3,0.00034383978,0.00011461326,1
RIMS2,2,0.00034321545,0.00034321545,2
ARIH2,5,0.00034088411,6.817682e-05,1
MYOF,4,0.0003406709,8.5167725e-05,1
MAP1LC3B2,5,0.0003383918,0.0003383918,5
BUB1,27,0.0003382104,1.2526311e-05,1
MATR3,2,0.00033727664,0.00016863832,1
SEC63,2,0.00033706427,0.00016853213,1
PITPNM2,5,0.00033415476,6.683095e-05,1
GRM4,34,0.00033310405,1.9594354e-05,2
CLU,13,0.00033257547,2.5582729e-05,1
NFIA,3,0.00033248417,0.00033248417,3
ABCB9,20,0.00033072665,8.268166e-05,5
MSTN,18,0.00032997358,1.8331866e-05,1
KPNA3,12,0.00032986782,5.4977972e-05,2
SENP2,10,0.00032948382,3.294838e-05,1
PM20D1,5,0.00032828804,6.565761e-05,1
ZNF221,4,0.0003279407,8.198518e-05,1
IZUMO1,3,0.00032739653,0.000109132176,1
HTR1F,30,0.000324952,2.1663465e-05,2
CD47,24,0.00032381451,2.6984542e-05,2
RNF19B,4,0.0003232995,8.082487e-05,1
PPP4R2,12,0.00032281465,5.3802443e-05,2
CITED2,12,0.00032266031,2.688836e-05,1
PLPP4,7,0.0003221014,4.6014487e-05,1
DENND1B,84,0.00031992554,7.9981386e-05,21
LY9,9,0.0003186326,0.0003186326,9
MRPL46,24,0.00031765725,5.2942876e-05,4
SCUBE3,26,0.00031721857,0.00015860928,13
AFAP1L2,1,0.00031543066,0.00031543066,1
STXBP3,5,0.000314657,6.29314e-05,1
NPAP1,3,0.00031399177,0.00031399177,3
LHX9,55,0.00031332046,6.266409e-05,11
ACAA2,165,0.00031331734,5.6966787e-06,3
IL22RA1,10,0.0003125563,3.125563e-05,1
NALCN,6,0.0003110282,0.00010367608,2
ATG16L2,1,0.0003100885,0.0003100885,1
MED25,5,0.0003089254,6.178508e-05,1
SLC10A6,3,0.00030863582,0.00010287861,1
