gene_i,gene_j,pair_importance,n_shared_pathways
CUL1,PPP2CA,3.906668184223979e-05,30
CCNH,GTF2H4,3.9034708327161105e-05,114
CEP192,CEP250,3.894124844094904e-05,11
ERBB2,RHOA,3.893033957647063e-05,12
RPL27,RPLP2,3.8827596718249424e-05,18
F13A1,FGA,3.881066126110444e-05,290
ATP1B2,CACNA1A,3.874153938110414e-05,52
PIK3CG,RHOA,3.8717382724012817e-05,36
CCNH,UBC,3.865902840782809e-05,54
CYP2C8,CYP3A4,3.865191877505669e-05,35
ADCY3,ADCY8,3.8640397271682005e-05,1728
PIK3CD,RHOA,3.86357939046178e-05,8
H2BC4,SMARCA4,3.8633971598756034e-05,2
KCNJ4,TNNT1,3.862871067120133e-05,294
ACADSB,BCKDHB,3.8616617481069935e-05,189
CYP2C8,PTGIS,3.858750284123358e-05,92
CACNA1H,KCNH2,3.857655151456382e-05,294
ITPR1,PLCB1,3.857272257926902e-05,234
MAPK3,PLCG1,3.857136875298978e-05,104
AMPD1,GMPR,3.846195873169478e-05,22
TUBB1,TUBB2B,3.846034331900228e-05,13
RAB11B,RAB3IP,3.835859024547972e-05,1
ERBB2,ERBIN,3.8356101452693275e-05,20
AGTR1,CACNA2D2,3.825148426229534e-05,980
AGTR1,ATP1B1,3.824111104430705e-05,100
GNAI1,GNAO1,3.821765011392345e-05,78
KCNJ11,MAPK10,3.812763679889031e-05,1
ATP1A4,KCNJ3,3.811782831256156e-05,294
DRD1,OPRM1,3.8053563434482714e-05,2226
CYP4F3,PTGIS,3.80494992884145e-05,192
PIK3CB,PIK3R2,3.795664875470637e-05,616
GUCY1A2,GUCY1B1,3.794245324440296e-05,232
KCNE2,TNNT1,3.7924201434662487e-05,441
AQP3,SLC12A3,3.7923595188810166e-05,56
TNNT1,TPM1,3.792121848470812e-05,153
RPL5,RPS29,3.790532905070549e-05,432
AGTR1,KCNK1,3.788766445086359e-05,392
MAP2K4,MAPK8,3.7874486601339975e-05,306
EIF3E,ELOC,3.78460562918311e-05,3
ATP1A4,SCNN1D,3.7811125981699297e-05,28
GNAI2,GNAI3,3.7721453163675964e-05,126
CCKBR,HRH2,3.7702559254689426e-05,96
ATP1A4,SCN10A,3.767039184865453e-05,104
MCCC2,MCEE,3.76376418094182e-05,18
KCNJ3,SCN5A,3.761019253685407e-05,588
ABCC8,KCND3,3.744357575086177e-05,147
CHRM2,KCNJ11,3.741669687110224e-05,392
CYP1A1,CYP2S1,3.729770532601151e-05,26
GNAS,GNB1,3.726571860346306e-05,96
ACADSB,ECHS1,3.725777957254659e-05,108
MAPK10,MAPK8,3.7211269972918255e-05,94
H2BC11,H3C11,3.7198300826305854e-05,93
ADCY8,PRKACG,3.716192284677509e-05,784
KCNE2,KCNJ11,3.715344611966246e-05,147
ALOX5,CYP4F3,3.713508081414291e-05,192
CACNA1H,SCN5A,3.710997177620639e-05,196
RPL23,RPL31,3.704504526069741e-05,18
ATRIP,RPA3,3.7019495305656847e-05,14
CYP2B6,CYP4F3,3.700337158130118e-05,96
CDK9,NELFE,3.6977073843758035e-05,32
RPL27,RPL31,3.681557060808416e-05,18
MAPK3,PIK3R2,3.677549526206374e-05,408
MNAT1,POLR2D,3.673064372655688e-05,27
KCNJ11,PLCB1,3.669828403740638e-05,53
MRE11,RPA3,3.669608899414811e-05,13
CACNA1H,HCN4,3.665876039527123e-05,98
ATP1B1,KCNJ3,3.657039491551777e-05,294
CEP192,CEP78,3.6557799253600365e-05,11
CCND1,CCND3,3.655461761857384e-05,72
MAPK3,MAPK8,3.654283000595097e-05,284
YWHAB,YWHAQ,3.6532648532328895e-05,360
CACNA2D2,KCNJ3,3.652131251129892e-05,2940
GNAS,PRKACG,3.638688504820076e-05,96
FRS2,KLB,3.637732274358596e-05,32
PDE10A,RRM2,3.634634847116125e-05,76
OPRM1,PCSK2,3.630224557661398e-05,1560
RPL23,RPLP1,3.630042188262905e-05,18
RPL10L,RPL27,3.6223099415977345e-05,34
ITPR1,KCNE2,3.621962751290324e-05,450
KCNJ11,KCNQ1,3.618940274296989e-05,49
DYNC1H1,DYNC1I2,3.611970786092378e-05,128
PLCB1,TNNT1,3.60814564936233e-05,147
NR3C2,SLC14A2,3.6075621536390724e-05,1400
ATP1B1,KCND3,3.600155039995556e-05,49
FGF6,FRS2,3.5985288026813e-05,216
ACAT2,HMGCR,3.597184166004297e-05,29
KCNJ11,SNTB1,3.5961816372394765e-05,343
EGFR,ERBIN,3.5952910570501464e-05,42
GNAI1,GNAI3,3.5897722944253085e-05,123
CSK,FGB,3.5877479639012666e-05,22
SNTB1,TNNT1,3.5864084660018193e-05,1029
MAP2K4,PSMD12,3.584686219830028e-05,15
RPL5,RPLP2,3.5766801957493044e-05,54
MAP2K1,PIK3R1,3.5738907410598486e-05,142
ATP1B1,SLC3A1,3.573832591985404e-05,58
AMPD1,GUCY1B1,3.571023508175397e-05,38
ERBIN,NRG3,3.5710024910268234e-05,230
CACNA1H,CACNA2D2,3.570690953190775e-05,980
ATP1B1,CACNA1H,3.570339081923699e-05,100
FBXL7,PPP2CA,3.570020408005803e-05,4
KCNJ3,KCNK1,3.5693382817224804e-05,1176
PDE11A,PDE9A,3.567370480300758e-05,4
CTDP1,GTF2F1,3.567265521435085e-05,54
CYP1A2,CYP2C9,3.567241987934011e-05,62
CALM3,KCNJ11,3.559987435686196e-05,49
KCNH2,KCNJ3,3.559657862139475e-05,882
ATP1B1,GRIN3A,3.559557511502215e-05,312
GDI2,RAB11B,3.558034950401634e-05,1
CEP250,CEP78,3.557342179760781e-05,11
ADCY10,GUCY1B1,3.557226869688179e-05,42
UGT1A1,UGT1A10,3.551530613835063e-05,72
CENPF,PPP2CA,3.5507746110444577e-05,70
ADCY10,PDE10A,3.539340288138959e-05,80
MAP2K3,MAPK14,3.533829156912929e-05,82
GNAO1,RHOA,3.5239170259160346e-05,11
CEP250,NEDD1,3.521926699472695e-05,154
SLC14A2,SLC22A2,3.52129903586451e-05,1450
CYP4F8,PTGS2,3.519995260749427e-05,90
ADCY10,GMPR,3.5187900756739054e-05,19
AGTR1,CALM1,3.515970395168676e-05,102
HSPA1L,NUP93,3.512590521381753e-05,2
GMPR,GUCY1A2,3.510670852106823e-05,76
SLC12A3,SLC3A1,3.502681013645148e-05,56
UGT2B28,UGT2B7,3.5026335692363785e-05,72
SLC38A4,SLC3A1,3.499037560339229e-05,60
ADCY10,AMPD1,3.498853949945868e-05,19
ATP1B1,SLC12A3,3.4983565966595354e-05,28
ATP1B1,SCN10A,3.4969411808985496e-05,104
CACNA1A,HTR1A,3.49315605411841e-05,756
ABCC8,KCNE2,3.492258046308358e-05,441
CACNA2D1,TCF7L2,3.491776314321025e-05,60
AGTR1,ATP1B2,3.4862192872714415e-05,100
KCND3,SCN5A,3.485456164775691e-05,98
CALM1,KCNJ3,3.4794277434017124e-05,318
ATP1A4,SCN5A,3.4751781645918746e-05,98
ADCY1,CALM1,3.473067533987795e-05,42
RPL31,RPL5,3.47174263322092e-05,54
CDK9,CTDP1,3.471490317963344e-05,45
PDHB,SDHB,3.468514140205268e-05,198
KCND3,KCNH2,3.4681853875188094e-05,150
NUP160,PPP2R5D,3.4680635375039515e-05,20
CYP2C18,CYP4F12,3.467363700138115e-05,26
HCN4,KCND3,3.465402875413304e-05,49
AGTR1,SLC8A1,3.4639067339760895e-05,1764
GRB2,PIK3R1,3.463516361869919e-05,306
ITPR1,KCND3,3.4625745567322366e-05,147
CACNA1H,KCNK1,3.459880493289925e-05,392
ATP1A4,GRIN1,3.4579941920109044e-05,52
HRAS,PLCG1,3.455822709873416e-05,600
BLM,KAT5,3.450574498087278e-05,30
RPL23,RPL5,3.4460865149317975e-05,57
CTDP1,MNAT1,3.445067685940254e-05,39
F5,VKORC1,3.443659139445998e-05,48
KCNE1,TNNT1,3.441499383865024e-05,147
BCKDHB,IVD,3.4413259422105824e-05,63
ACE,AGTR1,3.432853723062124e-05,56
GRIN2A,OPRM1,3.4315001283954286e-05,2310
INCENP,PPP2R5D,3.430619223210307e-05,18
ACADSB,MCCC1,3.4250965284375136e-05,300
MNAT1,POLR2E,3.422426517742645e-05,297
CEP192,DCTN2,3.420352219585254e-05,11
PPP2R5D,SKA2,3.418665107801644e-05,8
ADCY10,RRM2,3.4180124814930934e-05,19
CYP2C18,CYP2S1,3.4139062586646673e-05,24
DCTN2,DYNC1I2,3.404214697000363e-05,68
ERCC2,POLR2H,3.394940337476341e-05,33
CCND3,CDKN2A,3.393914611127258e-05,11
PNMT,TAT,3.391307563660462e-05,22
CCNH,CTDP1,3.388115938419823e-05,117
PPP3R1,RHOA,3.386291212592596e-05,2
ABCC8,PLCB1,3.385185232381479e-05,156
GNAI3,GNAO1,3.3829193981982364e-05,25
MAT2B,MSRB3,3.380714666375203e-05,27
MRE11,XRCC3,3.376894716211609e-05,10
MAPK14,RAC1,3.372354082416669e-05,140
GGA3,RAB11B,3.372094313511091e-05,2
CALM1,KCND3,3.3712537167440715e-05,49
CLCNKA,SLC14A2,3.364013741987246e-05,280
BLM,RFC5,3.36234413532803e-05,64
MAPK14,RHOA,3.355312077957251e-05,26
ABCC8,KCNJ4,3.3544491427226396e-05,300
BLM,RMI2,3.35264625674674e-05,510
AGTR1,KCNA5,3.352407420558598e-05,1078
KCNJ5,TNNT1,3.347501368914744e-05,147
SLC14A2,SLC7A6,3.345395386335666e-05,280
AGTR1,RYR2,3.3450899181079394e-05,196
ARF6,RAB11B,3.344928648615908e-05,2
RPL10L,RPL5,3.339786770117925e-05,102
ABAT,ACADS,3.3370110742498085e-05,44
HCN4,KCNJ4,3.3359691117479384e-05,98
CACNA2D2,KCND3,3.328348932916847e-05,490
HSPA4L,NUP93,3.327632401806113e-05,2
JAK2,MAPK3,3.3239468648391976e-05,1344
BUB3,UBE2S,3.312728619309091e-05,208
HCN4,KCNE2,3.3124389454954516e-05,147
IFNA13,MAVS,3.3109681754735915e-05,18
MRE11,RMI2,3.308733513913567e-05,238
ATP1B2,OPRM1,3.307933485651414e-05,312
PC,SDHB,3.306509209721753e-05,16
ECHS1,MCEE,3.305145938782908e-05,26
MAP2K1,MAPK1,3.303793851101302e-05,298
CCNH,POLR2E,3.302129412384455e-05,891
SH3GL3,SYNJ1,3.301565448055044e-05,1
ATP1B1,SNTB1,3.297633784864451e-05,343
ALOX5,CYP2C8,3.296773640155612e-05,98
ALOX5,CYP4A11,3.294446762626933e-05,90
CDK9,GTF2F1,3.292688437417368e-05,17
ACADSB,AOX1,3.291548136896694e-05,108
ATP1A4,CACNA1H,3.2890207489093254e-05,100
FST,NOG,3.286554469705827e-05,48
ATP1B1,KCNE2,3.285593680673234e-05,150
HRAS,MAP2K1,3.285219064468655e-05,888
CHRM2,TNNT1,3.283293895967788e-05,1176
MAP2K4,PSMD7,3.282756012682834e-05,15
KCNH2,KCNQ1,3.280648641749174e-05,153
IGF1,LDLR,3.279260818089824e-05,3
KCND3,KCNK1,3.2712194101502945e-05,196
ATP1B1,KCNJ4,3.269942910029064e-05,98
EIF2S2,RPS29,3.2686786948468716e-05,80
MAPK3,PIK3CB,3.2633859355761204e-05,192
ITPR1,KCNJ5,3.261441243468215e-05,165
KCNQ1,TNNT1,3.260982649592551e-05,147
DYNC1I1,DYNC1I2,3.259065085272258e-05,252
ASS1,CKB,3.254574962833582e-05,39
SLC1A1,SLC22A2,3.252034671261116e-05,4030
ANPEP,GSS,3.246819215974028e-05,8
NUP160,POM121C,3.245854301281643e-05,144
VPS37B,VPS37C,3.2452949818425246e-05,21
LDLR,SCARB1,3.2445260595537206e-05,11
GTF2F1,POLR2H,3.238860372523078e-05,35
CYP1A1,LDLR,3.238292993046343e-05,1
MAP2K4,RAC1,3.2331142342755956e-05,120
CYP2C8,CYP4F12,3.231119136781757e-05,24
EGFR,ERBB2,3.228210935409213e-05,126
ATP1B2,KCNJ3,3.226168146404305e-05,294
DCTN2,NEDD1,3.226086546913111e-05,154
ABCC8,CHRM2,3.2251249489724825e-05,1176
IQGAP1,SRC,3.2238592629241225e-05,28
GTF2F1,MNAT1,3.22085675215078e-05,23
KCNE2,KCNH2,3.2205272183140576e-05,450
ATP1B1,SLC38A4,3.220251771400562e-05,28
KCNQ1,SCN5A,3.218951179051466e-05,98
PPP2R5D,TAOK1,3.217958766299489e-05,8
KCNH2,SNTB1,3.212830949021597e-05,1029
CACNA1H,CALM1,3.210409671221791e-05,102
LTA4H,PTGIS,3.208680057856933e-05,184
ABCC8,KCNQ1,3.207295844095034e-05,147
F13B,FGA,3.2053023925879276e-05,56
ITPR1,TPM1,3.200746612251444e-05,147
DYNC1H1,DYNC1I1,3.1992699032349727e-05,63
AOX1,IVD,3.193584580407638e-05,36
ADCY1,GNAI2,3.193302514062357e-05,120
CEP78,DCTN2,3.191170804939247e-05,11
NDC80,PPP2R5D,3.190670179264998e-05,9
ATP1B2,SLC7A5,3.18851511127654e-05,87
CALM1,KCNJ5,3.187920820235668e-05,53
HSPA1B,HSPA7,3.184035904268967e-05,8
AGTR1,ATP1A4,3.183888739371656e-05,100
KCNJ3,SLC8A1,3.1822846280291654e-05,5292
IGF1,PIK3R1,3.1808794732561076e-05,132
KCNJ3,RYR2,3.1778529783747355e-05,600
FGF20,FGF6,3.174324195747266e-05,2408
JAK2,PIK3R1,3.173230459097889e-05,1344
ATP1B1,KCNE1,3.170593624601814e-05,49
BUB3,MAD2L1,3.170085927363712e-05,480
MAPK10,MAPK3,3.169893638520216e-05,46
CCND3,CCNE1,3.1685754774857244e-05,26
RPL27,RPLP1,3.167685299132472e-05,18
CACNA2D2,OPRM1,3.1649900673988395e-05,3120
HCN4,PLCB1,3.1648660805849715e-05,50
CEP78,NEDD1,3.1556793300754494e-05,154
RHOA,YWHAB,3.1520090560788194e-05,8
ACADS,HIBADH,3.148349778169633e-05,280
EGFR,RHOA,3.1472337704972405e-05,51
DRD1,SCN10A,3.14580425784639e-05,728
MNAT1,RPA3,3.1409781854563334e-05,12
ADCY3,PRKACG,3.137471980196871e-05,86
GNAS,GNG2,3.1358840772188985e-05,102
MAP2K4,SRC,3.1351814844268515e-05,84
CEP192,NEDD1,3.1347602801101715e-05,154
NME7,PPP2CA,3.134361633083671e-05,2
FGG,VWF,3.13326370277404e-05,48
DEPDC1B,LMAN1,3.127868158732857e-05,30
RFC3,RPA3,3.1270570826906485e-05,368
MAP2K4,MAPK3,3.124808204945202e-05,198
NDC80,SKA2,3.1239459985954454e-05,8
ASS1,CPS1,3.1223049472052976e-05,621
KCNE2,KCNK1,3.121579103446502e-05,588
ALOX5,LTA4H,3.1199169426728056e-05,224
ATRIP,MRE11,3.118189275763683e-05,14
CALM3,ITPR1,3.109511316328662e-05,222
CYP1A2,UGT1A1,3.1078748731872e-05,30
CCNH,RPA3,3.1078097967096596e-05,36
H2BC3,UBC,3.107441689920165e-05,12
ACAT2,FDFT1,3.105098070532719e-05,52
ITPR1,ITPR3,3.10236147893117e-05,882
KCNH2,KCNJ4,3.09890516473115e-05,294
ITGB4,TCF7L2,3.098611712319214e-05,12
PIK3R1,RHOA,3.096899770213546e-05,74
MAP2K3,MAP2K4,3.0966431949346986e-05,96
HCN4,SNTB1,3.096630781092941e-05,343
CYP11A1,HSD3B2,3.094505233391942e-05,23
ATP1B2,CACNA1H,3.093875037009884e-05,100
ALOX5,PTGS2,3.092683431619079e-05,236
CACNA2D2,SNTB1,3.0921582834678744e-05,3430
BCKDHB,MCEE,3.0920295992942215e-05,66
SRC,TLN1,3.0908373403359946e-05,42
KCNA5,KCNJ3,3.0893313074788916e-05,3234
NUP93,SEH1L,3.086703605559413e-05,720
CACNA2D2,KCNE2,3.086014868938969e-05,1500
GNAI2,GNB4,3.0859190142562554e-05,45
H2BC13,H3C11,3.083129510106364e-05,31
ACADS,BCKDHB,3.08003666898626e-05,120
PPP2CA,TUBGCP2,3.079068352462855e-05,2
AQP3,SLC14A2,3.078905434596886e-05,560
ADCY7,GNB4,3.0769501479991725e-05,36
ROCK2,SRC,3.075085909642894e-05,20
AMPD1,PDE10A,3.072562468958706e-05,76
SKA2,TAOK1,3.072392132708046e-05,8
ATP1A4,ESR1,3.067011146384857e-05,2
CYP2B6,CYP4F2,3.063686574066027e-05,48
CHEK2,MRE11,3.0616726235166425e-05,11
PSMA1,PSMB1,3.060892700323947e-05,96
CYP2B6,LTA4H,3.0596147192238354e-05,86
DCTN2,DYNC1H1,3.0568770924332966e-05,17
RMI2,RPA3,3.054299570321211e-05,204
BLM,XRCC3,3.052570601624893e-05,20
GTF2F1,POLR2D,3.051909746509818e-05,35
BRAF,HRAS,3.0502184518149512e-05,424
ATP1B1,PLCB1,3.048564536523024e-05,56
CALM1,KCNJ4,3.0480417969019902e-05,98
PIK3CB,SRC,3.0474113047252935e-05,92
CYP4F8,PTGS1,3.0464997197943156e-05,46
KCNE1,KCNJ11,3.043410963121662e-05,49
CYP2C9,CYP3A4,3.0420470893188778e-05,43
KCNJ4,KCNK1,3.0399434083039118e-05,400
GTF2F1,NELFE,3.0325355839355694e-05,36
SDHB,SDHC,3.031182439175184e-05,841
IVD,MCCC1,3.0303895412206113e-05,110
CACNA2D2,KCNJ4,3.0269838810588718e-05,980
ATP1A4,KL,3.0248103840335716e-05,4
ABCC8,TPM1,3.0247847182901983e-05,147
CACNA1H,SLC8A1,3.019952046522325e-05,1764
HCN4,KCNE1,3.015832441510824e-05,50
BUB3,CDC16,3.0142301352731327e-05,240
MCM6,RPA3,3.0140785739263265e-05,13
CEP250,CEP290,3.0133200139559335e-05,11
KCNH2,PLCB1,3.013001131180887e-05,147
GTF2H3,MNAT1,3.0122660272025037e-05,38
GRB2,HRAS,3.0122078112310017e-05,1368
JAG1,KAT2A,3.0120891025831042e-05,11
DRD1,GRIN3A,3.0061257004714428e-05,2268
ADCY8,GNAS,3.0036725725953123e-05,992
HCN4,KCNQ1,2.9999941941749597e-05,50
CYP3A4,UGT1A1,2.999039972229056e-05,27
GNAO1,SRC,2.9978723395274187e-05,18
CEP41,PPP2CA,2.9966700935801782e-05,2
OGDH,SDHB,2.9947630157067806e-05,21
MAP2K3,MAPK3,2.9924664960677416e-05,50
IFNA13,TRAF6,2.99150555767313e-05,8
CACNA1H,KCNA5,2.989690125264757e-05,1078
FBXW11,PPP2CA,2.979290803697965e-05,15
ITPR1,KCNJ4,2.9782991583579088e-05,294
HCN4,TPM1,2.97823261439234e-05,49
ATP1A4,PRKCA,2.9770051684446797e-05,7
JAG1,UBC,2.9755146083942918e-05,15
CCND1,CCNE1,2.9745009039169485e-05,208
NR3C2,SLC1A1,2.9696349261537848e-05,3640
CYP2B6,GGT1,2.9687734291322654e-05,43
RAB11B,RAB3IL1,2.966568172269035e-05,1
CHRM2,SCN5A,2.9607048845588886e-05,784
CYP2C18,CYP2C9,2.959814532843552e-05,15
GNG12,GNG2,2.9579202658558455e-05,264
CALM1,KCNE2,2.9569101818797728e-05,150
CTDP1,POLR2H,2.9558681295801154e-05,54
BRAF,KIAA1549,2.9548218240832425e-05,29
CACNA2D2,KCNQ1,2.9525651670010397e-05,500
CHRM2,KCNH2,2.9524058650336406e-05,1176
ABCC8,KCNJ5,2.9513719168742607e-05,150
F2,FGG,2.950811551016841e-05,34
CCNH,GTF2F1,2.9505397009521594e-05,69
ATP1B2,SLC14A2,2.950434155214506e-05,280
FOXO1,SIRT1,2.9490354523524036e-05,42
KCNK1,KCNQ1,2.9483103635263852e-05,196
HRAS,RAC1,2.947847714271251e-05,736
ITPR1,KCNQ1,2.9425661253449302e-05,150
H3-3A,H3C11,2.9407673004022694e-05,29
GTF2H4,POLR2H,2.9366156099053242e-05,33
KCND3,RYR2,2.9329844902337143e-05,98
HTR1A,OPRM1,2.9278101583420166e-05,4368
MNAT1,NELFE,2.9258046724045528e-05,26
CCND3,CCNH,2.924551076451583e-05,21
MAPK8,RELA,2.9238607938438096e-05,160
DYNC1I1,PPP2R5D,2.923391122540882e-05,24
GRB2,MAPK3,2.9201043697034225e-05,208
SHC2,SHC3,2.917478886121927e-05,21
ITPR1,SNTB1,2.9169304272337826e-05,1029
CYP2B6,CYP4A11,2.914628786609974e-05,48
ADCY1,PLCB2,2.9081900303484787e-05,72
PIK3CD,PIK3CG,2.9070912797616682e-05,57
CYP1A1,CYP3A4,2.904751581178644e-05,24
MAPK3,SHC2,2.898843810311691e-05,40
CACNA2D2,TPM1,2.8981121083566777e-05,520
RRM1,RRM2,2.8969282197643942e-05,40
KCNK1,SNTB1,2.8931562068827673e-05,1372
KCNJ4,SCN5A,2.8893650867611864e-05,196
RELA,TRAF6,2.8890569056576332e-05,120
ATP1B2,KCNE2,2.8863166966974312e-05,150
F2,PLG,2.884244901046884e-05,33
HSPA1B,HSPA1L,2.8823113026987812e-05,12
F13B,F5,2.8820175815347238e-05,58
PSEN2,UBC,2.879487856175672e-05,64
CYP2C8,UGT1A1,2.8788194669004952e-05,11
DBH,TAT,2.8777345900010687e-05,22
MAP2K4,PEDS1,2.877439198999132e-05,24
F5,PLG,2.8771232193136598e-05,56
GNAS,GNB4,2.874748389303239e-05,28
KCND3,SLC8A1,2.8740786223865566e-05,882
SPTBN5,USO1,2.8735511840238814e-05,3
RAB11B,RAB14,2.8688571757939842e-05,3
KCNE2,SLC8A1,2.8638782605217447e-05,2646
PEDS1,PSMA1,2.8624766969187476e-05,5
ACADM,MCCC2,2.8617877461556418e-05,20
EGFR,PIK3R1,2.8615638915986733e-05,282
PCSK2,SCN10A,2.8590242939778577e-05,520
RPL5,RPLP1,2.8584266272465204e-05,54
H2BC6,NEIL3,2.858402986261055e-05,40
RELA,SRC,2.8581700609375815e-05,60
CALM1,PLCB1,2.8535387592367595e-05,70
DEPDC1B,JAG1,2.8512952439996297e-05,2
KCNE2,RYR2,2.842182754312789e-05,294
CYP2C9,UGT2B7,2.8420645060980246e-05,11
ACADM,MCCC1,2.8400501052849858e-05,105
PIK3CD,SRC,2.8366331393137045e-05,22
ACADS,MCCC2,2.836400682426632e-05,40
CHRM2,HCN4,2.835212769961075e-05,392
ATP1B2,KCND3,2.8342690040261687e-05,49
KIAA1549,SRC,2.833073752511739e-05,44
ATP1B2,KCNJ4,2.8320932106033064e-05,98
SLC1A1,SLC7A6,2.831617405257302e-05,728
ACADM,BCKDHB,2.8279431381617037e-05,57
MAPK10,PIK3CB,2.8259489763024503e-05,34
PDE7A,PDE8A,2.823538847615309e-05,10
FGB,VWF,2.8229139299696764e-05,102
ATRIP,RMI2,2.8204949284467022e-05,204
KCNE2,SCN5A,2.817507901072541e-05,294
CDK9,MNAT1,2.8140650982777515e-05,11
KAT5,RMI2,2.8130515064790233e-05,238
MAPK14,RELA,2.812800245388658e-05,116
PIK3CD,SHC2,2.809979303819432e-05,15
ITGB1,SRC,2.8090590470752907e-05,200
NUP62,POM121C,2.8083865794645296e-05,72
INCENP,SKA2,2.8081415072600535e-05,16
GRIN3A,PCSK2,2.8081237474514294e-05,1560
H2BC6,RPA3,2.805760113666622e-05,9
CCND3,E2F3,2.803696387652301e-05,99
CCNH,GTF2H3,2.7990983185658774e-05,114
ATRIP,BLM,2.7955856868544515e-05,26
CHRM2,KCNK1,2.791887622330525e-05,1568
KCNE1,KCNH2,2.7905208964823975e-05,150
CYP1A1,CYP4F12,2.7888972800482748e-05,24
UGT1A1,UGT2B15,2.784591983839846e-05,42
POLR2D,POLR2E,2.783026351938793e-05,396
MCCC1,MCCC2,2.7813959425934674e-05,120
PLA2G4A,PLA2G4E,2.7803990850394644e-05,72
CCND1,MAPK3,2.7793739885381305e-05,232
DEPDC1B,VAMP3,2.776641448904143e-05,72
MGST1,UGT2B7,2.776483557497683e-05,21
MAP2K1,PIK3CD,2.775580748393125e-05,33
NELFE,POLR2H,2.77530371857182e-05,36
SMARCA4,TCF4,2.772250912030927e-05,3
SLC12A3,SLC38A4,2.765447018346877e-05,28
CAPZB,USO1,2.7652898207719545e-05,3
CACNA2D2,CHRM2,2.7626218212116304e-05,3920
GNAI2,GNAS,2.7619681246857097e-05,126
PPP2CA,PPP2R1B,2.7613359868686183e-05,48
MOV10L1,TDRD9,2.759097475143373e-05,4
CACNA2D2,PLCB1,2.7572823505966035e-05,510
HIKESHI,NUP93,2.7533100156240664e-05,2
BCKDHB,MCCC2,2.752718477790535e-05,63
RELA,STAT3,2.7514027465517604e-05,114
MAP2K4,PIK3R1,2.7509449199411605e-05,138
CACNA2D2,SCN10A,2.7501842643159493e-05,1060
MAPK3,RHOA,2.7485329643653356e-05,62
CYP11A1,LDLR,2.7484088803930717e-05,3
ADCY2,GNAS,2.747314412668289e-05,86
CCNH,NELFE,2.7466439921871217e-05,78
KCNK1,PLCB1,2.7465770558315894e-05,196
CALM1,KCNQ1,2.7439316260757796e-05,50
MAPK8,RAC1,2.7433895707902746e-05,184
FGA,SRC,2.7419958725682925e-05,60
NDC80,TAOK1,2.73880115173597e-05,8
CEP290,DCTN2,2.7364767401394374e-05,11
RAB11B,RIC1,2.7350348318577744e-05,1
ADCY7,LDLR,2.7342081773203592e-05,12
KCNH2,KCNJ5,2.7339685529778845e-05,147
OGDH,PDHB,2.7321430394416478e-05,198
CYCS,FAS,2.7312625082820396e-05,104
CYP1A2,CYP4F12,2.730174221854398e-05,48
ADCY5,GNAI1,2.729687487272281e-05,75
ATP1B2,CALM3,2.7282395149569316e-05,52
DCTD,RRM2,2.72782970531793e-05,26
SLC8A1,SNTB1,2.7268282436010218e-05,6174
ANAPC1,UBE2S,2.7265737907129772e-05,100
EGFR,MAPK3,2.7252468487003863e-05,246
INCENP,NDC80,2.724377337015582e-05,20
CALM3,TNNT1,2.7230152622218878e-05,147
PLCB1,SCN5A,2.7217143424795864e-05,98
KCNA5,KCNQ1,2.720345409015195e-05,550
KCNK1,TPM1,2.7194128064990386e-05,196
ABCC8,CALM3,2.7169461047270305e-05,147
IFNA13,TBK1,2.71467535539055e-05,6
SLC29A1,SLC29A2,2.7125244997705522e-05,7
GNAI1,GNAS,2.7105738792572904e-05,150
RAB11B,RAB32,2.70811400370774e-05,2
EDIL3,ITGB3,2.7069189202728545e-05,20
MCCC1,MCEE,2.7064457410837933e-05,90
PLCG1,RAC1,2.7058989817625376e-05,52
CYP2C18,CYP4F8,2.7039134836703838e-05,11
ACADSB,HIBADH,2.7026910775154966e-05,420
KCNJ11,KCNJ5,2.694125806801395e-05,51
AOX1,MCCC2,2.6927870834470014e-05,38
H2BC4,H3C11,2.6867235510312504e-05,62
EHMT2,H2AZ2,2.6851287287854575e-05,4
AMPD1,RRM2,2.683274200299124e-05,20
CDK5RAP2,CEP250,2.6828359267483393e-05,11
H2BC13,UBC,2.682344691606886e-05,12
PTGS1,PTGS2,2.68212067710726e-05,124
FGA,RAP1B,2.6816843947230495e-05,26
RPS14,RPS29,2.680788731118976e-05,880
FRS2,HRAS,2.6795272164157886e-05,544
CCND3,MCM6,2.6794457426149165e-05,5
KCNJ4,SLC8A1,2.679094182199758e-05,1764
DLL1,JAG1,2.6785792992145563e-05,76
CEP250,MAPRE1,2.676666180434495e-05,11
IDH3A,PC,2.670028977080907e-05,17
RPA3,UBE2N,2.6697832936406485e-05,9
MAPK8,SRC,2.6663418918259794e-05,124
JAK2,TYK2,2.664605819142323e-05,2016
PSMA1,PSMD1,2.661491666344773e-05,11
CYP4F2,PTGIS,2.6611635718706145e-05,98
CEP290,NEDD1,2.660586439900176e-05,154
KCNA5,KCND3,2.659887784246743e-05,550
KCNJ5,SCN5A,2.6587069579420142e-05,98
FGF4,FRS2,2.6582456759368284e-05,210
RPL37,RPLP2,2.6578239449071006e-05,18
F2,VKORC1,2.6574862867612126e-05,25
ABCC8,KCNE1,2.655487574720894e-05,147
CALM1,CHRM2,2.6550975371762004e-05,392
GNAI2,GNG2,2.654065623404632e-05,225
