gene_i,gene_j,pair_importance,n_shared_pathways
GUCY1B1,PDE10A,4.143563206060463e-05,168
ABCC8,TPM1,4.1393381739782825e-05,147
SLC22A2,SLC38A4,4.138210997913783e-05,150
BLM,RPA3,4.132891632646629e-05,36
CYP1A2,CYP2C9,4.1294916403034065e-05,62
ATRIP,MAPK14,4.1254955590375175e-05,2
CEP250,CEP78,4.124281777251326e-05,11
POLR2H,TBP,4.112634401431947e-05,54
EPHX1,GNAS,4.101672311662696e-05,2
GNAI2,GNAS,4.101204128572252e-05,126
F13A1,PLG,4.092989358654986e-05,130
CEP250,CEP290,4.0910202997679335e-05,11
CACNA1H,KCNH2,4.08407570453845e-05,294
AMPD1,GUCY1A2,4.08002323512202e-05,76
ATP1B1,KCNE1,4.0791654344646266e-05,49
AGTR1,ATP1B2,4.07317122272467e-05,100
CENPO,PDS5A,4.07229931966846e-05,3
RPL10L,RPLP2,4.060609157363615e-05,34
KCNJ3,KCNJ5,4.0598077741550515e-05,372
ATP1B1,KCNQ1,4.058036639098539e-05,50
KCNE1,KCNH2,4.056093435110007e-05,150
ITPR1,ITPR3,4.055086600882324e-05,882
H2BC3,KAT5,4.053938835824056e-05,12
AMPD1,RRM2,4.050545506739667e-05,20
CALM3,KCNK1,4.0486107566559126e-05,196
KCNE2,TNNT1,4.0468344840453873e-05,441
DYNC1H1,DYNC1I2,4.045678420621507e-05,128
H2BC3,UBE2N,4.042291283212762e-05,11
ITPR1,PLCB1,4.039995154779964e-05,234
KCNJ3,SLC8A1,4.035417908744922e-05,5292
F13B,FGA,4.029848896636157e-05,56
PLCG1,SRC,4.027390012033977e-05,86
GNAS,GNB4,4.021434971690496e-05,28
ATP1B2,CACNA1A,4.017208635720415e-05,52
JAK2,SRC,4.011613704151038e-05,1092
ATP6V1C1,ATP6V1G1,4.000712608751098e-05,32
FGF20,FGF6,3.999847346334593e-05,2408
GTF2F1,POLR2H,3.996843505449377e-05,35
ACAT2,MSMO1,3.995283545982914e-05,52
ARF6,PLD2,3.994245278968189e-05,2
HCN4,SCN5A,3.9941431934753524e-05,98
NUP160,POM121C,3.9878467309462096e-05,144
PIK3R1,STAT3,3.977492463008483e-05,312
KCNE1,RYR2,3.972170098914818e-05,98
H2AZ2,H3C11,3.9707116772334794e-05,27
ATP1B2,KCNE1,3.964946454448892e-05,49
IVD,MCEE,3.96257596273486e-05,18
SLC12A3,SLC7A6,3.961062388846415e-05,28
PPP2R1A,SRC,3.955213167005332e-05,72
ABCC8,MYLK,3.9523255610763676e-05,147
CACNA1A,DRD1,3.951301537432775e-05,378
GGT1,PTGIS,3.946734627009556e-05,92
GTF2H4,POLR2H,3.9446008281540657e-05,33
CLCNKA,SLC14A2,3.944242155712686e-05,280
KCNK1,TPM1,3.9412738967271876e-05,196
GNAS,PRKACG,3.937515575613143e-05,96
CRK,MAPK3,3.934340270888662e-05,48
ARC,HRAS,3.9336572985160415e-05,48
KCNJ4,MYLK,3.932428615592565e-05,98
GNAI1,GNAO1,3.930692477209247e-05,78
GNAI1,GNAS,3.927227351474364e-05,150
CYP4F2,PTGIS,3.9223183721105725e-05,98
H2BC3,H4C8,3.921485922861135e-05,265
GNB1,GNG2,3.9189341276779643e-05,174
ADCY7,GNAI2,3.91652586071187e-05,180
IFNL1,STX4,3.91601279261522e-05,1
KCNE2,KCNK1,3.915710262636663e-05,588
SLC14A2,SLC22A2,3.912677791487157e-05,1450
DCTN2,TUBG1,3.90975068157353e-05,44
F13A1,FGA,3.9031116779321415e-05,290
KCNE2,KCNJ11,3.900318396497793e-05,147
FGF20,FGF9,3.893406036424579e-05,2394
F5,FGG,3.890123883026897e-05,64
IGF2,PIK3CB,3.8855760448974807e-05,24
ARC,GRIN2A,3.8846848561893434e-05,42
AQP3,SLC3A1,3.884463278642581e-05,112
CTDP1,GTF2F1,3.881021025649763e-05,54
ABCC8,KCND3,3.8794009736753485e-05,147
DPYS,UPB1,3.8772418113453e-05,22
ADCY2,ADCY3,3.877068638053621e-05,110
KCNJ11,MYLK,3.876375898739792e-05,49
SLC12A3,SLC3A1,3.875840990801016e-05,56
BCAR1,SRC,3.87366879814338e-05,448
JAK2,MAPK3,3.8720617244013695e-05,1344
EGFR,PIK3CD,3.865134539712475e-05,57
CLCNKA,SLC1A1,3.8627922303044946e-05,728
LTA4H,PTGIS,3.861145655506548e-05,184
AGTR1,SLC8A1,3.8608367230500085e-05,1764
GMPS,GUCY1B1,3.856726306721253e-05,38
MNAT1,UBC,3.856394604184743e-05,18
CCKBR,HRH2,3.8498358439748026e-05,96
ADCY2,ADCY8,3.8479425128960364e-05,864
CEP78,MAPRE1,3.8458551664177776e-05,11
PIK3R1,PLCG1,3.84378737655882e-05,162
ATP1B1,CACNA1A,3.843634666869655e-05,52
ABCC8,KCNE2,3.8427045888164284e-05,441
CEP152,NEDD1,3.837652028999232e-05,154
ADCY1,GNAI2,3.8356553405690295e-05,120
GNAS,GNG4,3.832950975990457e-05,30
FGB,RAP1B,3.828491103651942e-05,26
ITPR1,KCNE1,3.8265747431808286e-05,147
CACNA1H,RYR2,3.823209694024064e-05,200
CKAP5,MAPRE1,3.8221339975885726e-05,19
FGFR3,PIK3CB,3.821763066971654e-05,48
IL6ST,JAK2,3.8197373940347003e-05,294
GRIN2B,PRKAG2,3.816475709869649e-05,18
CCNH,POLR2D,3.810391115359931e-05,81
CYP2S1,CYP3A4,3.809911185648218e-05,26
ADCY7,GNB4,3.80913343291193e-05,36
OPRM1,PCSK2,3.808712967415279e-05,1560
HRAS,RAC1,3.8066244332162044e-05,736
ADCY10,GUCY1B1,3.8062479738698585e-05,42
CCNH,UBC,3.80606584860684e-05,54
GMPS,PDE10A,3.8059000461217364e-05,76
KCNJ3,KCNJ4,3.8011122279138996e-05,672
ATP1B2,CLCNKA,3.8011085773170805e-05,28
ATP1B2,KCNJ5,3.797229381019562e-05,50
CYP2S1,CYP4F12,3.7944358934005606e-05,40
RHEB,TSC1,3.790984773122119e-05,19
ADCY10,GUCY1A2,3.787774563735868e-05,84
MNAT1,POLR2D,3.7870574995269024e-05,27
JAG1,NEURL1,3.784886796183093e-05,15
CCND1,FOXO3,3.783151785413939e-05,112
MAPK3,PRKCG,3.7828795862890596e-05,46
CALM1,HCN4,3.7769823394429025e-05,49
RPL10L,RPL31,3.7709954293418946e-05,34
PIK3R1,RELA,3.7614909879524205e-05,128
KCND3,KCNK1,3.7568517856773065e-05,196
FGF6,FGF9,3.7532850251532144e-05,516
CALM1,KCNJ3,3.752515286784185e-05,318
EGFR,PIK3R1,3.7511979485717706e-05,282
IFNA5,IFNAR1,3.750527852695399e-05,12
HDAC2,MRE11,3.746319271158427e-05,1
KCNE2,KCNH2,3.732779921689961e-05,450
MAPK3,PLCG1,3.731508196752209e-05,104
ATP1B2,SLC7A6,3.726913432355872e-05,29
ATP1B1,ATP2A2,3.720100761159077e-05,52
KCNQ1,TNNT1,3.720017352374048e-05,147
PSMA1,PSMD12,3.7159950586840296e-05,12
MAPK8,RELA,3.715135458828844e-05,160
DYNC1I2,MAPRE1,3.706702335287693e-05,76
MAVS,TBK1,3.700310817459732e-05,39
ENTPD1,NME7,3.69907797335145e-05,5
KCNA5,MYLK,3.6981203709773886e-05,539
OGDH,PDHB,3.6903027535339916e-05,198
POLR2D,POLR2E,3.6900147565804976e-05,396
H2BC11,UBE2N,3.68742481325531e-05,33
CEP78,DCTN2,3.687227152227024e-05,11
ATP1B2,SLC22A2,3.685614092194811e-05,140
KCNH2,MYLK,3.685400786810028e-05,147
CYP1A2,UGT2B15,3.6839729831816825e-05,52
GRB2,MAP2K1,3.6830636457346744e-05,75
CEP290,NINL,3.682279816530354e-05,11
CYP3A4,UGT1A1,3.6759307507239214e-05,27
CEP290,NEDD1,3.675063266886777e-05,154
PIK3R2,STAT3,3.6728946957614805e-05,360
CEP152,NINL,3.6701468758337796e-05,11
CYP2C9,CYP3A4,3.667614589097923e-05,43
CRK,E2F3,3.664855052482546e-05,11
CSF1R,IFNL1,3.6620142054744065e-05,1
KIAA1549,YWHAB,3.6606545875317396e-05,30
MRE11,RAD50,3.659071438733008e-05,34
KCNE1,SLC8A1,3.6472675480455904e-05,882
CYP1A1,CYP2C18,3.646189055928062e-05,15
MUC13,ST3GAL3,3.6418095078261103e-05,2
PLCG1,RAC1,3.639933642510354e-05,52
DVL3,WNT3A,3.637594195993188e-05,11
CACNA1H,SLC8A1,3.636095563670578e-05,1764
CALML5,PRKCG,3.6354550508946315e-05,10
KCNJ3,SCN5A,3.633131240716392e-05,588
RYR2,TPM1,3.6309025666557415e-05,104
POLR1F,POLR2H,3.629793205561782e-05,10
RPL10L,RPL23,3.628837967628584e-05,34
RPL17,RPLP2,3.62848921351272e-05,18
ASS1,CPS1,3.6283023606408154e-05,621
UBC,UBE2S,3.6279693426788384e-05,44
IFNL1,PTPRZ1,3.617602243366491e-05,4
CEP192,CEP78,3.6163932373156626e-05,11
H2BC11,H4C8,3.615287845149648e-05,795
NR3C2,SLC14A2,3.614229110221487e-05,1400
FOXO1,FOXO3,3.61013699701404e-05,162
DRD1,SCN10A,3.609668819605649e-05,728
ITPR1,PLCB2,3.6041542141581305e-05,174
HRAS,MAP2K1,3.601453097885572e-05,888
ATP1B2,NR3C2,3.592160369128017e-05,145
ATP1B2,OPRM1,3.585697707524672e-05,312
MAPK3,SHC2,3.585437944342296e-05,40
GNAI2,GNB4,3.585211956676678e-05,45
AGTR1,SCN5A,3.5843343440289095e-05,196
MAPK3,RAP1B,3.582773673577297e-05,38
NR3C2,SLC1A1,3.581965265217718e-05,3640
PCSK2,SCN10A,3.58187017151227e-05,520
GNB4,KCNJ5,3.5803998336803033e-05,11
ATP1B1,KCNJ2,3.577120169069594e-05,850
GUCY1A2,PDE10A,3.576459532464031e-05,336
KCNH2,KCNJ5,3.574062112928765e-05,147
RPL17,RPL31,3.572809222739809e-05,18
HCN4,KCNJ3,3.570669387439234e-05,294
GNB4,GNG7,3.56974128687404e-05,88
GNAI1,SLC34A1,3.5663102153193904e-05,3
MAPRE1,PPP2R5D,3.566132033938629e-05,8
CACNA2D2,KCNE1,3.56315949882429e-05,500
CDK5RAP2,CEP152,3.5622193649942346e-05,11
AMPD1,PDE10A,3.5572350325363544e-05,76
BLM,RMI2,3.5570119308400866e-05,510
NME7,PDE7B,3.556127577941659e-05,4
IFNA2,IFNA5,3.5550051620703016e-05,9
FGB,VWF,3.5549512597094336e-05,102
HCN4,KCNJ4,3.5543203588700445e-05,98
MAD2L1,PDS5A,3.554143995290691e-05,9
BUB3,MAD2L1,3.5447178581451e-05,480
MAPK8,RAC1,3.5446979484145876e-05,184
CACNA1H,CACNA2D2,3.5442905447794985e-05,980
CACNA1A,HTR1A,3.543992076338043e-05,756
ATP1B1,SLC1A1,3.543447187930388e-05,754
AGTR1,KCNE1,3.5406247348415695e-05,98
HCN4,KCNJ5,3.5387290314048414e-05,49
PTPN11,RAC1,3.536727011980046e-05,294
SLC12A3,SLC38A4,3.5348549565106246e-05,28
DCTN2,MAPRE1,3.5293295383098666e-05,11
ALMS1,TUBG1,3.525323447244218e-05,44
IQGAP1,YWHAB,3.5251629924237804e-05,16
CTDP1,NELFE,3.519043031599093e-05,108
AGTR1,KCNJ4,3.518268338943172e-05,196
GUCY1B1,RRM2,3.5178328987583996e-05,38
NUP85,POM121C,3.516435471695445e-05,72
CALM3,RYR2,3.5145537557096374e-05,100
POLR2B,POLR2H,3.5141833181207005e-05,45
FOXO3,TP53,3.510600797594198e-05,22
CEP192,CEP290,3.504158854639172e-05,11
GNAI1,PLCB2,3.498354316661284e-05,114
KCNE1,SCN5A,3.495212805124104e-05,98
CACNA2D2,KCNJ5,3.4949881931874326e-05,490
RAC1,RHOA,3.4947277818096235e-05,126
CALM3,KCNA5,3.494606969202751e-05,539
MCM6,RPA3,3.494059616571121e-05,13
ABCC8,KCNQ1,3.4939995854646466e-05,147
CLIP1,PDS5A,3.4929642728343804e-05,6
CRK,HRAS,3.486108699208038e-05,216
CYP2B6,LTA4H,3.47283938613302e-05,86
GNG12,GNG4,3.467574399905471e-05,90
MAP2K4,SRC,3.467245186272727e-05,84
ATP1B2,SCN10A,3.4661577013142195e-05,104
RFC3,RPA3,3.465159215295787e-05,368
KCNE1,KCNJ4,3.4648673785601936e-05,98
RELA,TRAF6,3.462610025055379e-05,120
DCTN2,DYNC1I2,3.46002946164381e-05,68
CSK,FGB,3.457121030460899e-05,22
AGTR1,CALM1,3.4527195531813305e-05,102
CYP2J2,CYP4F3,3.45006829913716e-05,196
FOLH1,SLC19A2,3.4462187613826245e-05,1
PIK3C3,PIK3CB,3.442923415434979e-05,192
CYP2C18,CYP3A4,3.4426533832565553e-05,15
SLC19A1,SLC19A2,3.436048178642932e-05,3
RPA1,RPA3,3.4344740765135384e-05,64
BLM,KAT5,3.433573697098069e-05,30
H2BC13,KAT5,3.4325614256758286e-05,12
LEF1,TCF7L2,3.422853569979775e-05,168
FRS2,PIK3R1,3.4205509090667885e-05,136
KCNK1,MYLK,3.4175398762766734e-05,196
PNMT,TAT,3.4174967730393746e-05,22
KCNA5,TPM1,3.413489930100884e-05,539
ALMS1,CEP152,3.411053461377378e-05,11
H2BC11,KAT5,3.411025368863877e-05,36
F2,FGG,3.4097876745797784e-05,34
PIK3CD,TGFA,3.408366800154947e-05,44
RPL31,RPLP1,3.406258628846359e-05,18
INCENP,PPP2R5D,3.405816806889561e-05,18
ATP1B2,KCND3,3.4018183941553204e-05,49
GSTA5,GSTT2,3.399755394184467e-05,9
DRD1,OPRM1,3.3980845754683955e-05,2226
H2BC3,RPA3,3.397295313334325e-05,9
ADCY1,GNB1,3.3920763737205206e-05,48
RELA,SRC,3.391016618259357e-05,60
CEP152,CEP192,3.3908405015381504e-05,11
PPP2CA,PPP2R1B,3.386939728033944e-05,48
KCND3,KCNH2,3.38518456416588e-05,150
CEP290,TPTEP2-CSNK1E,3.384172073594982e-05,11
FOS,PLCG1,3.3824652604604044e-05,60
POLI,RFC5,3.382073265792429e-05,12
PPP2R5C,PPP2R5E,3.3819299731341346e-05,22
F5,FGB,3.381074172923633e-05,124
H2BC6,H4C8,3.379870460464562e-05,265
ITPR3,PLCB2,3.379668163207981e-05,420
GRB2,PTPN11,3.377285500827644e-05,581
KCNK1,KCNQ1,3.3768617486940045e-05,196
PPP2CA,UBC,3.3704805274870075e-05,24
CEP152,CEP250,3.3682051650885114e-05,11
CYP2C18,CYP2C8,3.366014016670249e-05,16
F13B,F5,3.364159536109468e-05,58
POLR2A,POLR2H,3.360467764561758e-05,90
VPS37B,VPS37C,3.357335586192297e-05,21
IFNA13,IFNA5,3.355625020084324e-05,9
GNAS,PLCB2,3.353922765511608e-05,84
GTF2F1,NELFE,3.353868948235972e-05,36
GRB2,PLCG1,3.353863433215045e-05,78
HRAS,PIK3CB,3.353449258696796e-05,896
UGT1A1,UGT2B15,3.351360171865991e-05,42
ATRIP,BLM,3.351289256414702e-05,26
CFLAR,FAS,3.34158466088752e-05,26
INPP5A,SYNJ1,3.33913190218027e-05,9
CACNA1H,KCNJ4,3.338930521340662e-05,196
ITPR1,KCND3,3.338610561049154e-05,147
SRC,YWHAB,3.338354173569591e-05,56
JAK3,PIK3CD,3.336267422504027e-05,3
KIF2A,PPP2R5D,3.334973305868516e-05,24
ITPR1,KCNE2,3.3311009197243295e-05,450
GMPS,XDH,3.3295426853939916e-05,154
TPTEP2-CSNK1E,TUBG1,3.329346978438001e-05,44
BLM,MRE11,3.328967085813872e-05,36
MAPK3,PTPN11,3.327432910282374e-05,560
CSK,RAP1B,3.3204143033316313e-05,12
BRAF,YWHAB,3.319865041612798e-05,36
CEP152,DYNC1H1,3.319546553370856e-05,11
KIF2A,MAD1L1,3.31674418632133e-05,96
NEDD1,TUBG1,3.31641798652511e-05,616
CACNA1H,CALM1,3.31627097388547e-05,102
MAPRE1,NEDD1,3.314067704781757e-05,154
KCNJ5,SLC8A1,3.313451553689725e-05,882
MAPK14,NCOA1,3.3109314632052966e-05,20
CCT5,CCT8,3.308939284885071e-05,9
KCNH2,KCNQ1,3.2944829540408324e-05,153
GNAI2,GNAI3,3.293066196213256e-05,126
CYP1A1,CYP2S1,3.292323061288016e-05,26
SLC25A20,TECRL,3.2919380657731825e-05,7
AQP3,SLC1A1,3.287783648876367e-05,1456
PPP2R5E,RCC2,3.287710647015274e-05,8
RMI2,RPA3,3.284625944848371e-05,204
CYP3A4,CYP4F12,3.284538720604857e-05,26
ADCY7,GNG4,3.283888983673933e-05,39
H2BC11,H3C11,3.282906608809607e-05,93
KCNE2,RYR2,3.28218607993557e-05,294
MAPK14,RELA,3.281549040987097e-05,116
INCENP,KIF2A,3.2803820282367724e-05,54
BRAF,PRKCG,3.27613327769094e-05,12
MAPRE1,PPP2R5E,3.274258642704808e-05,8
EGFR,MAPK3,3.273535248461398e-05,246
CDC42,RAC1,3.273517456130388e-05,116
SLC1A1,SLC7A6,3.271326129778676e-05,728
FGG,RAP1B,3.271200922938533e-05,13
KCNJ11,KCNQ1,3.268942056422475e-05,49
CHST11,CHST12,3.2676093937311634e-05,12
AGTR1,HCN4,3.263282466393547e-05,98
CEP290,TUBG1,3.2611576169985085e-05,44
OGDH,PC,3.2577916687870356e-05,18
CDH1,PLD2,3.2528603727636586e-05,6
SLC1A1,SLC3A1,3.2491714220897625e-05,1508
ADCY8,PRKACG,3.240637668372545e-05,784
CACNA1H,SCN5A,3.237532446723375e-05,196
PDS5A,WAPL,3.237319767586833e-05,14
CEP192,MAPRE1,3.2366586552257104e-05,11
FOXO3,PTEN,3.2346901798839066e-05,198
PIK3CB,SRC,3.233503375557655e-05,92
KCNE1,KCNJ3,3.231187332225277e-05,294
CEP78,TUBG1,3.230237805684766e-05,44
F3,VKORC1,3.229391631465184e-05,24
F13A1,F3,3.228789019343592e-05,130
AGTR1,KCNJ3,3.22762272981449e-05,588
NUP62,POM121C,3.223699817711534e-05,72
ITGB6,PAK2,3.2227944941996085e-05,4
CUL1,HSPA4L,3.218287561068678e-05,3
ADCY1,PRKCG,3.217830121285403e-05,46
ATP1B2,KCNE2,3.2171738492024295e-05,150
CALM3,KCNH2,3.215849571498369e-05,147
H2BC11,RPA3,3.2120226661547235e-05,27
PAK2,RAC1,3.2089850908245676e-05,50
DLL1,JAG1,3.2064464958347916e-05,76
CEP152,TPTEP2-CSNK1E,3.2011087284899986e-05,11
INCENP,MAD1L1,3.2007811080703163e-05,64
CDK5RAP2,CEP290,3.2001556860450364e-05,11
ADCY10,AMPD1,3.19637654087046e-05,19
GNAS,GNG12,3.1952543989619e-05,112
ACE,AGTR1,3.191481206264637e-05,56
INCENP,PPP2R5E,3.186561684742628e-05,16
ATF6B,CUL1,3.185366168049578e-05,3
MAD1L1,PPP2R5E,3.1840401163663046e-05,32
BRAF,HRAS,3.1837495136884456e-05,424
KCND3,RYR2,3.181748521495498e-05,98
GNAI3,GNAO1,3.1812600946423686e-05,25
DBH,TAT,3.1807574529807425e-05,22
NR3C2,SLC38A4,3.1786902285357856e-05,140
INCENP,MAPRE1,3.178443591878022e-05,16
ADCY1,PLCB2,3.1778622305189685e-05,72
RPLP1,RPLP2,3.176107793478877e-05,18
CACNA2D2,CALM3,3.16945065987198e-05,490
PLCB1,TNNT1,3.1638179288224814e-05,147
CDK1,CEP152,3.1634856692996927e-05,22
MAD2L1,UBE2S,3.163010234145484e-05,78
CDK1,MAPRE1,3.1609845247970725e-05,30
CUL1,SEL1L2,3.16006391495686e-05,3
DYNC1H1,TUBG1,3.15963304632278e-05,44
ABCC8,PLCB1,3.158144694218971e-05,156
MYLK,SLC8A1,3.156703936222659e-05,882
CEP250,MAPRE1,3.154967147622756e-05,11
RPL10L,RPLP1,3.1541691489778145e-05,34
F3,PLG,3.1537293112837705e-05,27
KIF2A,MAPRE1,3.150096408906696e-05,24
KCNA5,KCNQ1,3.14586110606639e-05,550
H2BC13,H4C8,3.1457833290272214e-05,265
AQP3,SLC14A2,3.145315192064858e-05,560
OGDH,SDHC,3.145061528511971e-05,609
BCHE,CES2,3.142646884241772e-05,18
CYP1A2,SULT1A1,3.142463385152894e-05,20
MYLK,RYR2,3.1408983698386767e-05,98
ADCY7,PLCB2,3.13877481622112e-05,102
MAD1L1,MAPRE1,3.138157118343088e-05,32
CACNA1A,GRIN2A,3.1380805860551407e-05,378
FST,NOG,3.137190092772357e-05,48
KCNA5,KCND3,3.1369943985623364e-05,550
FGG,SRC,3.1365340012357024e-05,30
ITPR1,TPM1,3.13532232493811e-05,147
KCNJ11,PLCB1,3.133134233834767e-05,53
SLC19A2,SLC19A3,3.1305779588132174e-05,12
MAPK3,YWHAB,3.129977005558092e-05,92
KIF2A,PPP2R5E,3.121170680249937e-05,24
ACADM,HIBADH,3.120189826160081e-05,147
ATP1B2,TNNI3,3.11927010341051e-05,51
FOS,MAPK8,3.110710470685152e-05,280
BCKDHB,MCCC2,3.107926586200469e-05,63
CEP250,DCTN2,3.1078412121132715e-05,11
H2BC6,UBE2N,3.107617689579456e-05,11
MAPRE1,TPTEP2-CSNK1E,3.107239518840288e-05,11
CYP2C8,CYP2J2,3.104300868478002e-05,118
CEP78,NEDD1,3.1028479451324286e-05,154
ATP1B2,MYLK,3.098601690104674e-05,50
GNAI1,PRKACG,3.097949819696378e-05,63
ADCY7,GNAI1,3.096503576584424e-05,180
CLASP1,PDS5A,3.094075703782839e-05,3
CHST12,CHSY3,3.090199522727165e-05,66
H2BC6,RPA3,3.0896718751449725e-05,9
CALM3,MYLK,3.0840562772326e-05,52
HDAC2,WT1,3.082959131006646e-05,2
GADD45A,PIK3CD,3.081624392749549e-05,240
CALM1,KCNJ5,3.0793377377380526e-05,53
ADCY10,PDE10A,3.0773860419636145e-05,80
PIK3CD,SRC,3.076968772575128e-05,22
CLCNKA,SLC38A4,3.0769579792089274e-05,28
FRS2,MAPK3,3.074040966732309e-05,84
PIK3CB,TRIB3,3.066762629409789e-05,64
EGFR,HRAS,3.066427926383266e-05,1440
INCENP,KIF18A,3.0644120800005226e-05,16
SHC2,SRC,3.064030040000887e-05,24
AGTR1,KCNJ5,3.0636446547449526e-05,100
CYP1A1,CYP1B1,3.061814532080362e-05,27
MAPK8,SRC,3.059860084810495e-05,124
MYLK,SCN5A,3.0553585227207844e-05,98
CACNA2D2,SCN10A,3.0515715261184816e-05,1060
CYP2J2,GGT1,3.0515224194543195e-05,88
RELA,STAT3,3.0506847342163617e-05,114
CALM3,KCNJ4,3.0493750477186832e-05,98
ACADSB,BCKDHB,3.047534379566989e-05,189
CEP152,CKAP5,3.0472214434057454e-05,11
H2BC3,NEIL3,3.0461785365787362e-05,40
GUCY1A2,RRM2,3.0454891626578847e-05,76
CALM3,SLC8A1,3.044247302619233e-05,882
SRC,YES1,3.041371860179609e-05,60
BUB3,UBE2S,3.040453485486888e-05,208
MAPRE1,NME7,3.0379212936401667e-05,5
KCNA5,TNNI3,3.037137029626368e-05,539
H2BC13,UBE2N,3.0369288026577124e-05,11
RAC1,TRIO,3.036906524642169e-05,96
KCNA5,KCNE2,3.0360235506820514e-05,1617
CACNA2D2,KCND3,3.0353483764047168e-05,490
F2,FGB,3.033100036751234e-05,68
ABCG2,SLC34A1,3.031488510411388e-05,3
SLC38A4,SLC7A6,3.02934494564866e-05,30
FDFT1,HMGCR,3.0287406988516175e-05,68
CDK5RAP2,CEP78,3.0257482293905014e-05,11
PDS5A,PPP2CA,3.0218554725226733e-05,3
CEP192,DCTN2,3.021776046097102e-05,11
MCM3,RPA3,3.018883288774532e-05,39
SLC12A3,SLC14A2,3.0168096118925268e-05,280
PLA2G4A,PLA2G4F,3.015024755320672e-05,76
ADCY5,GNAI1,3.0140660569169808e-05,75
KIF18A,MAPRE1,3.013846225208283e-05,8
CEP192,TUBG1,3.0136406304611535e-05,44
PRKAG2,RAC1,3.0130139971981662e-05,6
AGTR1,CACNA1H,3.0129074927191288e-05,204
ATP1A4,CACNA2D2,3.0126963312011373e-05,1020
CALM1,PLCB1,3.0091927882849867e-05,70
ADCY10,NME7,3.005930784638622e-05,2
HIBADH,MCEE,3.005761285277448e-05,126
CYP1A1,CYP2C8,3.0055628201353102e-05,20
FOS,PIK3R1,3.004294647587823e-05,232
ADCY7,ADCY9,3.001825323002925e-05,324
CALM1,KCNE2,2.9993905673164796e-05,150
EZH2,H3C11,2.9983745972094562e-05,16
BCKDHB,MCEE,2.997845384707561e-05,66
PDIA6,UGT1A1,2.9967087009197257e-05,13
ADCY1,NME7,2.9958959203213453e-05,4
ARC,PTEN,2.9942970220594074e-05,18
CACNA2D2,KCNE2,2.9934102680235562e-05,1500
CENPO,MAPRE1,2.9911758929301868e-05,8
HCN4,KCNE1,2.9856784174386863e-05,50
KCND3,SLC8A1,2.984956744809889e-05,882
H2AZ2,H4C8,2.9844660607643486e-05,190
CRK,PIK3CB,2.983433639827777e-05,30
RPL23,RPLP1,2.982450306632245e-05,18
EGFR,ERBB2,2.9822842745883156e-05,126
F5,VKORC1,2.9817841297546943e-05,48
PC,PCK1,2.977930332785173e-05,44
ITGB1,SRC,2.9773860369852746e-05,200
CCND3,CCNE1,2.9750681266094148e-05,26
ADCY5,GNG4,2.9692323479935112e-05,18
GMPR,GMPS,2.9675621646001876e-05,20
INCENP,PDS5A,2.9663035831543547e-05,6
DYNC1LI1,SPTBN5,2.9636034845736958e-05,3
KAT5,RMI2,2.9626584995964987e-05,238
HSD17B7,MSMO1,2.9615340812643603e-05,64
CASP2,PSTPIP1,2.9600749257951975e-05,1
ADCY1,ADCY10,2.957542456272222e-05,18
UGT2B15,UGT2B28,2.9573375971627715e-05,144
ADCY10,GMPS,2.957180026154024e-05,19
CDC7,MCM6,2.9571639172161235e-05,80
JAK2,PTPN11,2.9548278940993644e-05,3234
FOS,HDAC2,2.954173234229196e-05,16
TNNI3,TPM1,2.952903194059983e-05,54
ATP1B1,SLC12A3,2.9525906975857996e-05,28
CYP2J2,LTA4H,2.9512187067839285e-05,176
ADCY1,GNAI3,2.94959740080869e-05,38
CACNA1H,HCN4,2.948551859359563e-05,98
HTR1A,OPRM1,2.9463144327330024e-05,4368
CLASP1,DYNC1H1,2.9449200259226704e-05,19
KCNJ5,SCN5A,2.9415309137192924e-05,98
IL6ST,STAT3,2.9375893855210222e-05,51
KCNJ2,TNNT1,2.9352987065839488e-05,2499
CALM3,SCN5A,2.9347499949077677e-05,98
KIAA1549,SRC,2.933696835121652e-05,44
AQP3,ATP1B2,2.9289360459650027e-05,56
CYP1A2,CYP4F12,2.9262889724712693e-05,48
ATRIP,RMI2,2.9260631878742046e-05,204
CLASP1,PPP2R5D,2.9243321712613124e-05,8
CACNA1H,KCNJ3,2.9211338568949107e-05,612
ACADSB,HIBADH,2.9210533026949927e-05,420
CDK5RAP2,TUBG1,2.9179893340320825e-05,44
BUB3,PDS5A,2.9163270059108558e-05,24
ATP6V1G1,SLC1A7,2.9154000003472902e-05,1
ABCC8,KCNJ2,2.9152755224357266e-05,2550
PIK3CD,STAT5B,2.9128912718239322e-05,30
NME7,PDE8A,2.9104635814292124e-05,2
CUL1,HSPA1L,2.9085637241336542e-05,6
GTF2F1,POLR2D,2.907975492540127e-05,35
DCTN2,NEDD1,2.9066810336930704e-05,154
GNAI2,PLCB2,2.9042080459266522e-05,132
SLC12A3,SLC1A1,2.9035445004603342e-05,728
HRAS,PIK3R2,2.8980575198784684e-05,1760
GNAI2,GNG4,2.8938481423897617e-05,48
BRAF,GRB2,2.8932429268314214e-05,35
MAP2K1,PIK3R1,2.8915357631790844e-05,142
MCCC1,MCCC2,2.8911896710737824e-05,120
DCTD,DPYS,2.890056551407838e-05,18
CACNA1C,KCNJ11,2.8883082889896716e-05,108
CENPO,PPP2R5D,2.88801846863862e-05,8
