gene,degree,importance_sum,importance_mean,n_nodes
TNK2,6,0.007430678,0.0012384463,1
SLC15A3,8,0.0074229725,0.0018557431,2
MRPL28,7,0.0074145664,0.0010592238,1
ALOX5AP,14,0.0074128695,0.0005294907,1
RAP1A,96,0.007409502,7.718231e-05,1
PDCD1LG2,18,0.0074067,0.0012344499,3
RAB27A,12,0.0074017765,0.0006168147,1
KALRN,25,0.0074004643,0.00029601858,1
RHCG,4,0.0073939287,0.0018484822,1
PLEC,28,0.007391192,0.00052794226,2
LGALS9,65,0.007390124,0.0014780246,13
LGMN,8,0.0073704533,0.00092130667,1
PTPRZ1,32,0.0073663145,0.0009207893,4
NPY2R,40,0.0073656915,0.00073656917,4
RCAN2,4,0.0073580584,0.0018395146,1
DEFB124,5,0.0073422696,0.0014684539,1
GCNT4,6,0.0073348484,0.0012224747,1
ATP6V1A,29,0.007326593,0.00025264116,1
TUSC3,36,0.007314341,0.00081270456,4
ADO,483,0.0073108138,0.001044402,69
CARD8,9,0.007301094,0.00081123266,1
YPEL5,4,0.0072940993,0.0018235248,1
COQ2,10,0.007288917,0.0007288917,1
ELK3,8,0.007277689,0.0018194222,2
TMEM132A,4,0.007276011,0.0018190028,1
CTSO,25,0.007270407,0.0014540814,5
COL26A1,14,0.007266522,0.0010380745,2
NMNAT2,78,0.007262938,0.00055868755,6
GBP5,5,0.0072596064,0.0014519213,1
CBLB,406,0.007256674,0.00025023014,14
OR5D13,6,0.0072480063,0.002416002,2
SRP9,5,0.007247294,0.0014494588,1
KCNQ3,22,0.0072372123,0.0006579284,2
SLC1A4,36,0.007236334,0.00040201857,2
LILRB4,170,0.0072359373,0.0014471875,34
SYS1,4,0.007234173,0.0018085432,1
GJD2,20,0.0072244946,0.001444899,4
PRXL2B,48,0.0072209085,0.00015043559,1
MIRLET7I,5,0.0072205462,0.0014441092,1
GNA15,46,0.007219889,0.00015695412,1
PHIP,6,0.007205253,0.0012008755,1
MUC21,90,0.007204546,0.0008005051,10
NDST3,9,0.007202113,0.0008002348,1
KLK8,4,0.0071991985,0.0017997996,1
KCNAB2,7,0.007193219,0.0010276027,1
OTUB2,4,0.007185733,0.0017964332,1
CDK13,16,0.007171588,0.0008964485,2
OXSM,5,0.0071688397,0.001433768,1
NOS1,53,0.0071666054,0.00013521897,1
DCTN5,16,0.0071622855,0.00044764284,1
ZNF135,8,0.007158095,0.0017895238,2
MRM1,8,0.0071365843,0.0017841461,2
PTPN1,225,0.0071324045,0.00015849787,5
ARHGAP26,30,0.007124872,0.00047499145,2
GM2A,18,0.0071242666,0.0007915852,2
KLK5,3,0.0071194437,0.002373148,1
UNC13B,13,0.0071174763,0.0005474982,1
CHURC1-FNTB,9,0.0071102194,0.0007900244,1
CRTAP,4,0.0070957653,0.0017739413,1
PPT1,8,0.0070938584,0.0008867323,1
UTP20,8,0.0070866547,0.0017716637,2
SEM1,48,0.0070841555,0.00044275972,3
PTPRD,65,0.007082628,0.0014165256,13
ART1,6,0.0070814043,0.001180234,1
KRR1,12,0.007079154,0.0017697884,3
KRT38,5,0.0070714056,0.0014142811,1
FBN1,52,0.007063605,0.0005433542,4
PIGK,10,0.007062416,0.0014124832,2
LIPG,32,0.007059661,0.00088245765,4
LILRB2,56,0.0070555564,0.0010079367,8
SLIT1,11,0.0070456197,0.0006405109,1
ENPP3,13,0.0070410674,0.00054162054,1
CHL1,18,0.007038819,0.0011731365,3
OR5L1,3,0.007034051,0.0023446837,1
OR2J2,16,0.0070284903,0.0017571226,4
LMBRD1,5,0.0070257853,0.001405157,1
LRPPRC,12,0.007023258,0.0017558145,3
RGS21,185,0.0070089996,0.0014017998,37
RAB3IL1,5,0.0070054675,0.0014010936,1
KIF26A,16,0.0070030307,0.00087537884,2
IL4I1,29,0.0069903447,0.00024104636,1
AICDA,8,0.0069861296,0.0017465324,2
INHBA,161,0.006980042,0.00030348005,7
RELN,16,0.006979619,0.0004362262,1
DHX15,12,0.006976094,0.0011626824,2
CD8A,19,0.00696855,0.00036676577,1
HLA-DQB2,288,0.006964546,0.00038691924,16
TAF2,40,0.0069522345,0.00034761173,2
CD36,45,0.0069505493,0.00015445665,1
CBLL1,5,0.006946969,0.0013893938,1
SRGAP2,18,0.00694568,0.0003858711,1
CCRL2,24,0.0069429926,0.00086787407,3
NPTN,4,0.0069408696,0.0017352174,1
TFAP2D,21,0.0069404594,0.0009914942,3
GGA1,14,0.0069343117,0.000990616,2
UVSSA,12,0.0069310754,0.0011551792,2
MCOLN2,5,0.0069291927,0.0013858385,1
DAP3,7,0.006925533,0.0009893619,1
GALNT3,60,0.006920069,0.0004613379,4
PXMP4,3,0.006913651,0.0023045503,1
HS6ST3,27,0.0069042854,0.0007671428,3
GREM2,30,0.006890418,0.0013780836,6
CALML6,46,0.006890267,0.00014978842,1
PROK1,7,0.0068829977,0.0009832854,1
POP4,20,0.0068772365,0.0013754473,4
SLC22A11,12,0.0068766484,0.0011461081,2
TUFM,6,0.0068703433,0.0011450573,1
ELOVL7,14,0.0068703284,0.0009814755,2
CLEC7A,8,0.0068673696,0.0008584212,1
SETD3,4,0.006855186,0.0017137965,1
KHDRBS2,8,0.0068551023,0.0017137756,2
LCN9,4,0.006853337,0.0017133342,1
AQP9,91,0.0068492284,0.0009784611,13
DDC,205,0.0068444563,0.00016693796,5
UGT8,105,0.0068431194,0.00045620796,7
EEFSEC,8,0.0068423864,0.0017105966,2
LILRA1,25,0.0068419813,0.0013683962,5
CHST10,64,0.006839727,0.0008549659,8
TACR2,11,0.0068344725,0.0006213157,1
NCF2,176,0.006832802,0.00015529097,4
ELMO1,165,0.0068289535,0.00020693798,5
ZFP36L1,450,0.006828924,0.001138154,75
RYR3,21,0.006826493,0.0003250711,1
CBX6,14,0.0068250336,0.0004875024,1
LCE1E,8,0.006824457,0.0017061143,2
ZNF771,3,0.0068214266,0.002273809,1
PAX2,35,0.006820289,0.000974327,5
FBXW12,14,0.0068114963,0.0009730709,2
AUTS2,25,0.006809921,0.0013619841,5
ATF6,15,0.0068094293,0.00045396195,1
ATP8B4,18,0.0068076146,0.0011346025,3
SALL4,20,0.006803718,0.00068037177,2
CRLF1,6,0.0068027717,0.0011337952,1
PTPRS,6,0.0068019764,0.0011336628,1
ACTA2,14,0.006793784,0.00048527028,1
SPRR2G,3,0.006792564,0.002264188,1
STXBP2,6,0.0067910235,0.0011318373,1
CXCL11,18,0.0067879898,0.00037711055,1
UAP1,45,0.0067820977,0.00045213985,3
TJP2,36,0.0067758383,0.00037643546,2
IL1A,240,0.006773286,8.466608e-05,3
TAB1,106,0.0067674825,6.384418e-05,1
RIC1,7,0.006766857,0.00096669386,1
TAP1,19,0.0067557185,0.00035556415,1
HCRTR1,22,0.006754609,0.0006140554,2
SSR2,24,0.0067537725,0.0016884431,6
PHF20,10,0.0067450786,0.0006745079,1
SYT11,15,0.0067395903,0.0013479181,3
CLEC4G,4,0.006738237,0.0016845593,1
CLDN8,10,0.00673117,0.000673117,1
IL1F10,7,0.0067275553,0.0009610793,1
SELENOS,6,0.0067216805,0.0011202801,1
CCR1,595,0.0067216028,0.00039538837,35
EDN2,42,0.00672081,0.00032003858,2
MTERF1,12,0.0067194733,0.0016798683,3
FAM20B,14,0.006711703,0.00047940735,1
SLC4A3,24,0.0067096385,0.0016774096,6
NBAS,50,0.0067072585,0.0013414517,10
PRIM2,30,0.006707243,0.00022357477,1
HOMER2,10,0.0066966643,0.0013393329,2
SCNN1D,31,0.006692886,0.00021589955,1
AEBP2,72,0.006692379,0.00074359763,8
NUBPL,6,0.006689328,0.001114888,1
ENG,7,0.006685696,0.0009550994,1
PEX13,12,0.0066809794,0.0005567483,1
F12,36,0.0066765253,0.00018545904,1
NRXN1,28,0.0066623464,0.00095176377,4
EPHA4,165,0.0066617248,0.0006056113,15
CORO1A,9,0.006661106,0.00074012286,1
HAUS6,16,0.006660248,0.0004162655,1
TOM1,5,0.0066555073,0.0013311014,1
LGALS1,6,0.0066522816,0.0011087136,1
EDC3,4,0.0066460012,0.0016615003,1
PTPRR,15,0.006645719,0.0013291439,3
ACTR3C,9,0.0066423225,0.00073803583,1
QKI,6,0.006641828,0.0011069713,1
SYN3,12,0.006640481,0.0011067467,2
CYP3A43,20,0.0066323467,0.00033161734,1
RAB6B,12,0.006631521,0.00055262673,1
LCE1D,4,0.0066283164,0.0016570791,1
TRIM24,88,0.0066259494,0.00030117953,4
SGCD,84,0.0066253124,0.0011042187,14
LARGE1,28,0.0066197836,0.0016549459,7
CNTNAP1,6,0.0066197193,0.0011032865,1
OR10W1,3,0.006619354,0.0022064513,1
USP47,12,0.006613316,0.001653329,3
ZNF175,48,0.0066088685,0.0016522171,12
RNF220,4,0.0066085136,0.0016521284,1
COL24A1,12,0.0066054733,0.0011009122,2
ADAM12,9,0.006589301,0.0007321446,1
LINGO1,16,0.006577852,0.0008222315,2
IZUMO1R,5,0.0065619177,0.0013123836,1
OR6B2,3,0.0065557105,0.002185237,1
CKM,7,0.006552977,0.00093613955,1
CMKLR1,15,0.0065496303,0.001309926,3
CHST3,10,0.0065468475,0.0006546847,1
SEMA5A,10,0.006546745,0.0006546745,1
SGCG,48,0.006535002,0.001089167,8
ST8SIA2,60,0.0065316195,0.0004354413,4
KCNK6,7,0.006526051,0.000932293,1
CPSF2,64,0.006524653,0.00040779082,4
ZNF671,4,0.0065236688,0.0016309172,1
SMC6,5,0.0065205093,0.0013041019,1
CMAS,28,0.0065201554,0.00046572537,2
ARHGAP15,35,0.0065146447,0.0009306635,5
LY6G6F,4,0.0065113725,0.0016278431,1
OR8A1,3,0.006505484,0.0021684947,1
DNAH5,32,0.0065004686,0.0016251171,8
NCR3,16,0.0065002036,0.0016250509,4
RNF114,32,0.0064951326,0.0016237831,8
CPE,30,0.0064853095,0.0012970619,6
NEO1,10,0.006485,0.0006485,1
BATF3,5,0.006480965,0.001296193,1
SLC44A1,36,0.0064744777,0.0005395398,3
EHD3,28,0.006472436,0.001618109,7
HSPA4L,5,0.006465044,0.0012930088,1
CDH5,108,0.0064628036,0.00035904467,6
GCLC,42,0.0064625884,0.00015387115,1
FBXO32,64,0.0064562997,0.00040351873,4
IL1RL2,168,0.0064544175,0.00092205964,24
PDK4,36,0.006451121,0.0005375934,3
MIA3,11,0.006450136,0.000586376,1
PKP2,56,0.0064417236,0.00092024624,8
SYDE2,5,0.0064361924,0.0012872384,1
MYB,125,0.006425769,0.00025703077,5
DIO2,36,0.006422126,0.0005351771,3
CLEC2B,44,0.0064216256,0.0016054064,11
CEMIP,10,0.0064113326,0.0012822665,2
RGS10,26,0.0064055864,0.0004927374,2
ABCB4,9,0.0063969237,0.0007107693,1
RAB3A,48,0.006395989,0.00026649953,2
ANKH,6,0.006391526,0.002130509,2
H4-16,95,0.0063887425,6.724992e-05,1
CCND2,52,0.006387037,0.00012282764,1
NLN,6,0.006385881,0.0010643135,1
ZNF746,4,0.0063806437,0.0015951609,1
PKHD1,45,0.0063787615,0.00070875126,5
NEDD4L,128,0.0063718013,0.00019911879,4
SLC25A13,11,0.006371222,0.000579202,1
ALDH2,90,0.006365322,7.07258e-05,1
ADRA2A,63,0.0063622366,0.00030296363,3
RNF43,6,0.0063562575,0.0010593763,1
TCN2,16,0.006341403,0.00079267536,2
GALR1,200,0.006340335,0.0006340335,20
SH3D19,4,0.0063401735,0.0015850434,1
MFSD2A,5,0.006340056,0.0012680113,1
BARD1,70,0.0063386587,0.00018110454,2
SQSTM1,45,0.006337693,0.00014083763,1
MAN2A1,65,0.0063315653,0.00048704352,5
SCN11A,8,0.0063276505,0.0007909563,1
NIPSNAP2,6,0.006321734,0.0010536223,1
GOLGA5,5,0.0063192314,0.0012638463,1
ZMAT3,3,0.0063185995,0.0021061997,1
ANKRD27,4,0.0063163443,0.0015790861,1
SEC61G,42,0.006312283,0.00045087739,3
TNFSF18,285,0.0063101524,0.0012620306,57
DRD3,60,0.0063081062,0.0003154053,3
TMEM186,5,0.0063016512,0.0012603302,1
TRIM3,4,0.006300463,0.0015751157,1
CCL19,165,0.006298709,0.0004199139,11
SLC10A2,77,0.0062962133,0.000899459,11
EGR4,8,0.006293119,0.00078663987,1
SAA4,3,0.0062911147,0.0020970383,1
MTDH,6,0.0062896237,0.0020965412,2
TNFRSF8,6,0.0062874276,0.0010479046,1
SLC24A5,12,0.006276754,0.0015691885,3
CBLIF,6,0.006276091,0.0010460152,1
PDHX,444,0.006274424,0.00052286865,37
GP1BA,36,0.00626444,0.00034802442,2
GPD1L,7,0.006253143,0.0008933061,1
UBE2R2,18,0.0062516634,0.00069462927,2
CSNK1G3,45,0.006251586,0.0006946207,5
GNPDA1,435,0.006249543,0.00041663618,29
SCN9A,9,0.0062494087,0.00069437874,1
RAB12,70,0.0062461416,0.0008923059,10
NLRP4,7,0.006245806,0.00089225796,1
FXN,12,0.0062448587,0.0010408098,2
DPYSL4,5,0.006243768,0.0012487536,1
DSE,27,0.0062371218,0.0006930135,3
BABAM2,17,0.0062180627,0.00036576838,1
FKBPL,10,0.006213078,0.0012426155,2
ADH7,51,0.0062103774,0.00036531631,3
SLC16A3,16,0.0062076696,0.00038797935,1
LCE1F,4,0.0062048263,0.0015512066,1
TRIM6-TRIM34,4,0.0062043723,0.0015510931,1
SERPINB6,21,0.0061991303,0.00088559,3
EFHD2,10,0.0061860005,0.0012372001,2
WDR77,7,0.0061855298,0.0008836471,1
NLK,30,0.0061823707,0.00020607903,1
PLCE1,28,0.0061762966,0.00022058202,1
RSPO4,5,0.006158217,0.0012316434,1
HTR1E,70,0.0061489707,0.0004392122,5
FGF14,26,0.00614771,0.00047290078,2
CYP7B1,24,0.0061410884,0.0002558787,1
PGM2L1,16,0.006138146,0.00038363412,1
P2RY13,12,0.0061368956,0.00051140797,1
USP16,4,0.006130893,0.0015327232,1
ANG,24,0.0061220867,0.00076526083,3
FLRT1,5,0.006120985,0.001224197,1
CD34,6,0.0061208755,0.001020146,1
OR10G4,3,0.0061185258,0.0020395087,1
CD74,90,0.0061177695,0.00061177695,9
PDP2,6,0.006109842,0.001018307,1
GALNT13,24,0.006092424,0.000761553,3
CD5,120,0.0060900818,0.0015225204,30
ZNF564,4,0.006086657,0.0015216642,1
CATSPERG,3,0.006082367,0.0020274557,1
DLGAP4,3,0.006081179,0.0020270597,1
GSC,10,0.006069714,0.0012139428,2
SERPINA4,4,0.0060618753,0.0015154688,1
HSPH1,22,0.006059549,0.0005508681,2
LRRTM3,3,0.0060482286,0.0020160761,1
STOM,80,0.006046753,0.00030233763,4
SCN7A,27,0.0060372897,0.00067081,3
CD1E,3,0.0060343626,0.0020114542,1
OR10A2,8,0.0060317162,0.0015079291,2
LCE1C,15,0.0060301474,0.0020100493,5
NUAK1,42,0.006023211,0.0010038685,7
ZFP1,56,0.00601476,0.00150369,14
TFAM,36,0.00601474,0.0005012284,3
THOC5,9,0.0060105138,0.0006678349,1
TAS2R38,8,0.0060048164,0.00075060205,1
TBC1D1,20,0.0060024555,0.0012004911,4
SLC15A4,224,0.006001833,0.0008574047,32
MVB12B,26,0.006000497,0.00046157668,2
SLC39A6,9,0.005997592,0.00066639914,1
AUH,50,0.0059946887,0.00023978755,2
PF4,23,0.005994172,0.00026061616,1
TNFRSF21,30,0.0059933644,0.00059933646,3
SGPP2,16,0.0059903753,0.00037439846,1
DDX17,7,0.0059873774,0.00085533963,1
LTA,48,0.005987179,0.00024946578,2
SPRR2A,3,0.005983634,0.0019945446,1
NPS,84,0.005976957,0.00042692552,6
ZNF627,8,0.005973207,0.0014933017,2
IKBKE,53,0.0059713344,0.00011266669,1
THSD7A,24,0.0059683765,0.0014920941,6
USH1C,15,0.0059664007,0.0011932802,3
OR10D3,3,0.0059605036,0.0019868345,1
KRT1,7,0.0059560183,0.00085085974,1
GATAD2A,22,0.005951948,0.0002705431,1
ENPEP,20,0.005950796,0.001487699,5
DDAH1,55,0.0059436713,0.0011887343,11
PPM1E,5,0.005938854,0.0011877709,1
KIF17,9,0.0059298915,0.00065887684,1
EVC,8,0.005929242,0.00074115524,1
TRAPPC11,20,0.005917597,0.0011835194,4
OR10K2,3,0.005914872,0.001971624,1
NMBR,90,0.005910158,0.0005910158,9
SLC7A10,36,0.005908942,0.00049241184,3
JUND,30,0.005900899,0.00019669664,1
MED30,54,0.005886967,0.0009811611,9
GDF2,14,0.0058813207,0.00042009432,1
PHLPP1,40,0.0058808895,0.0007351112,5
SPTSSA,20,0.005879678,0.0011759355,4
NRGN,6,0.005859492,0.0009765819,1
SLC6A19,12,0.0058574085,0.00048811737,1
APBA1,9,0.005851944,0.000650216,1
PRAG1,25,0.005851819,0.0011703639,5
SLC4A2,9,0.0058507496,0.0006500833,1
GCC1,10,0.0058464897,0.001169298,2
SEC11C,54,0.005844353,0.0006493726,6
NDUFV3,21,0.0058398307,0.0002780872,1
COL1A2,39,0.005837785,0.00014968679,1
SLC24A3,24,0.0058328365,0.0014582091,6
DNER,9,0.005822008,0.0006468898,1
UBE2J2,32,0.0058177435,0.00036360897,2
TTC5,14,0.005812641,0.0008303772,2
IL34,6,0.005807889,0.0009679815,1
HPX,3,0.005802123,0.0019340409,1
CRHBP,6,0.0057953987,0.0009658998,1
NEK6,81,0.0057884185,0.00064315763,9
KLK3,17,0.0057860143,0.00034035378,1
RHPN2,9,0.0057846485,0.0006427387,1
MSH5,2,0.0057816654,0.0028908327,1
TREH,48,0.005780013,0.00096333545,8
DTNBP1,12,0.0057774973,0.0014443743,3
LAT,245,0.005777151,0.000117901036,5
OR11H4,3,0.005774462,0.0019248207,1
DACT1,24,0.0057742097,0.0014435524,6
COL25A1,14,0.0057699825,0.0008242832,2
MEX3C,8,0.005767696,0.001441924,2
DSC2,10,0.0057658404,0.001153168,2
RPL22L1,50,0.005756197,0.00023024788,2
LCE1B,12,0.005754401,0.0019181337,4
PFDN4,24,0.0057514934,0.00095858227,4
ZNF189,4,0.0057500796,0.0014375199,1
STAM,33,0.005732487,0.00017371173,1
PDE7B,18,0.005732282,0.0006369202,2
CD80,200,0.0057319934,0.00011463986,4
PANK3,14,0.00573164,0.0008188057,2
NMU,45,0.005729875,0.00063665275,5
LILRB1,20,0.00572906,0.0011458121,4
MARCO,4,0.0057276743,0.0014319186,1
CCNG2,36,0.005726055,0.0006362283,4
KAT8,8,0.0057234094,0.0014308523,2
OR6P1,3,0.005719725,0.001906575,1
TCAP,3,0.0057154186,0.0019051395,1
KLRB1,28,0.005715105,0.0014287763,7
CES5A,5,0.0057116207,0.0011423242,1
LCE2A,6,0.0057113757,0.0019037919,2
SLC2A2,98,0.005711307,0.00011655728,2
KIFAP3,13,0.0057020984,0.00043862296,1
NADSYN1,54,0.0057004294,0.0003166905,3
CDC5L,5,0.005697902,0.0011395804,1
KRT24,32,0.0056920443,0.0014230111,8
RPS20,180,0.00569113,0.00018970435,6
FPGS,13,0.0056869397,0.0004374569,1
SERPINB9,3,0.0056811124,0.0018937042,1
ABL2,46,0.005680014,0.00024695715,2
CWC22,52,0.0056669116,0.0014167279,13
ULBP3,8,0.005658961,0.0014147402,2
HERPUD1,6,0.0056585786,0.0018861928,2
AEN,3,0.0056389757,0.0018796586,1
UGT2A2,15,0.005638281,0.0003758854,1
PCDH15,140,0.0056285346,0.0014071336,35
UNC5D,6,0.005628024,0.00093800406,1
NCR1,32,0.0056276936,0.0014069234,8
SARS1,20,0.0056215804,0.00028107903,1
BEST3,6,0.005620079,0.0018733597,2
OR4X1,3,0.0056099673,0.0018699891,1
SH2B2,32,0.005607979,0.00035049868,2
SPON1,10,0.0056047784,0.0011209557,2
KLHL2,28,0.0056031914,0.0008004559,4
ID4,70,0.005599483,0.00055994827,7
MSRA,16,0.0055985427,0.0013996357,4
ZNF704,18,0.0055940636,0.0018646879,6
GGH,11,0.0055900174,0.0005081834,1
MNDA,3,0.005584663,0.0018615542,1
SULT1A2,13,0.005583188,0.000429476,1
OR5AN1,6,0.0055820197,0.0018606732,2
SESN1,13,0.0055761863,0.0004289374,1
TRIM31,68,0.005569483,0.0013923708,17
SLC36A4,8,0.0055619488,0.0006952436,1
MYCN,9,0.005557226,0.0018524086,3
FCER2,18,0.005546525,0.0006162806,2
GINS3,14,0.0055451654,0.0007921665,2
CWC15,5,0.0055445465,0.0011089093,1
RAP1GAP,11,0.0055358033,0.0005032548,1
MYO9B,17,0.005534076,0.00032553388,1
C1GALT1,8,0.0055276877,0.00069096097,1
PODXL,45,0.0055275653,0.0011055131,9
GNLY,4,0.0055272696,0.0013818174,1
UIMC1,18,0.005520028,0.00030666823,1
DEFB112,5,0.0055147354,0.001102947,1
ADGRE1,5,0.0055126725,0.0011025345,1
IL36B,6,0.0055119433,0.0009186572,1
SND1,32,0.005511855,0.00068898185,4
NSUN2,4,0.005499605,0.0013749013,1
OR6N2,6,0.0054978565,0.0018326188,2
FOXO6,38,0.0054912055,0.00028901082,2
MC5R,32,0.0054900805,0.00034313003,2
WNT5A,325,0.005485174,8.438729e-05,5
CSF2RB,96,0.0054820166,0.00017131302,3
GLS,50,0.0054777577,0.00021911031,2
FBXL20,7,0.0054771304,0.0007824472,1
RNF20,11,0.005474405,0.0004976732,1
MPHOSPH10,5,0.0054719886,0.0010943977,1
GRK5,32,0.0054688435,0.00034180272,2
CHST8,24,0.005466353,0.00068329414,3
SDR9C7,3,0.005460059,0.0018200196,1
MYF6,4,0.0054584173,0.0013646043,1
BAIAP2L1,10,0.005456162,0.0005456162,1
SPSB1,7,0.005454337,0.00077919103,1
SPTLC2,85,0.005453453,0.00032079133,5
CAVIN1,121,0.00545157,0.00049559725,11
CP,15,0.0054510916,0.0003634061,1
ZNF689,16,0.005442852,0.001360713,4
OR10A4,4,0.0054394836,0.0013598709,1
LTK,4,0.005433063,0.0013582658,1
KIF13A,16,0.0054310663,0.0013577666,4
BCO2,7,0.005430407,0.00077577244,1
ACTR3B,54,0.005426993,0.00060299924,6
OR6K6,3,0.0054261247,0.0018087082,1
EFNA5,216,0.0054213353,0.0003011853,12
GABRG1,64,0.0054212348,0.00067765435,8
NEDD9,12,0.0054190164,0.0013547541,3
NRG1,220,0.0054184473,9.851722e-05,4
MYH10,42,0.005415377,0.00025787513,2
GABRA1,20,0.0054069157,0.00027034577,1
MBL2,476,0.0054066028,0.00038618591,34
COL19A1,12,0.005404637,0.0009007728,2
RAG2,6,0.005393031,0.0008988385,1
VDR,114,0.005392248,0.00014190126,3
CD2AP,18,0.0053816373,0.0005979597,2
AGMO,12,0.005380265,0.0013450662,3
GALNT10,24,0.005377108,0.0006721385,3
APOA5,27,0.005374151,0.00059712795,3
ANLN,9,0.005372742,0.00059697137,1
ITLN1,30,0.005370376,0.0017901253,10
ESRRB,32,0.005367735,0.00067096687,4
PECAM1,20,0.005367541,0.00026837707,1
IL20RB,54,0.00536669,0.0005962989,6
HIKESHI,4,0.0053613978,0.0013403494,1
GPAM,350,0.00535879,0.00015310828,10
HIVEP3,5,0.0053564725,0.0010712945,1
ISG20,12,0.0053560347,0.0013390087,3
GYPC,21,0.0053544645,0.0017848216,7
RAD23B,56,0.0053484165,0.00038202974,4
CLEC4C,15,0.005346825,0.001069365,3
SOST,10,0.0053462326,0.0005346233,1
CPB2,12,0.005342931,0.00044524425,1
NCAPD2,7,0.005341744,0.0007631063,1
HUS1,26,0.005336876,0.00020526446,1
SLC30A7,30,0.005336087,0.00053360866,3
OR4C6,6,0.0053350674,0.0017783558,2
OR51B4,3,0.005333892,0.0017779641,1
MRPL3,7,0.0053328555,0.0007618365,1
EVA1A,20,0.0053320387,0.0013330097,5
GHR,48,0.0053196056,0.00022165022,2
TSN,15,0.005307466,0.0017691553,5
NUP35,158,0.005290209,6.696467e-05,2
RAB25,8,0.005289654,0.0013224134,2
RAET1E,4,0.005289199,0.0013222997,1
ATG16L1,150,0.0052774493,0.000527745,15
F2RL3,20,0.005269094,0.00026345468,1
OR52E4,3,0.005265654,0.001755218,1
H6PD,6,0.0052604508,0.0008767418,1
SLC4A7,154,0.005259439,0.00037567422,11
CD68,5,0.0052566207,0.0010513242,1
MGAM,36,0.0052553397,0.0002919633,2
ZFP90,64,0.0052501834,0.0013125458,16
NF2,135,0.005249968,0.00034999786,9
NPSR1,14,0.005249892,0.0003749923,1
HTR3B,5,0.005241243,0.0010482486,1
KNG1,90,0.005238161,0.00011640357,2
P2RY1,209,0.0052381204,0.00027569057,11
SPOPL,30,0.0052357265,0.0010471452,6
LMO4,3,0.0052345623,0.0017448541,1
GALM,17,0.0052311504,0.00030771474,1
CREM,49,0.005230488,0.00074721256,7
SRGAP3,12,0.005230191,0.00043584927,1
KMT5C,40,0.005221942,0.0010443883,8
ZNF568,4,0.005220492,0.001305123,1
GALNTL6,7,0.005211516,0.00074450223,1
ARL4C,16,0.005210424,0.001302606,4
SYMPK,15,0.005207127,0.0003471418,1
IP6K1,8,0.0052051335,0.0006506417,1
TYR,57,0.005205043,0.0002739496,3
STARD3,8,0.005204183,0.0006505229,1
EXTL2,72,0.0052025774,0.0013006444,18
LYPD4,3,0.0052011376,0.0017337125,1
NCR3LG1,6,0.0052009304,0.0017336435,2
FBXO15,70,0.0052007255,0.0007429608,10
WNT7A,126,0.0051910896,0.00012359738,3
STRA6,3,0.0051815254,0.0017271751,1
ADAMTS14,7,0.0051803445,0.00074004923,1
CXCL5,17,0.00517997,0.00030470412,1
PPP1R12C,42,0.005175993,0.00086266553,7
YBX3,12,0.0051699076,0.0017233025,4
USP15,22,0.005169335,0.00046993955,2
PTDSS2,60,0.0051647658,0.0005164766,6
ORMDL3,24,0.0051631536,0.0017210512,8
FCGR2A,899,0.005153602,0.0001777104,31
ACOXL,10,0.0051508513,0.0010301704,2
MAP1LC3B,14,0.005149289,0.00036780635,1
OR52N1,6,0.0051488406,0.0017162801,2
MYH14,20,0.0051481347,0.00025740673,1
DLG2,21,0.0051404056,0.00024478123,1
KLF5,14,0.0051392186,0.0007341741,2
CAMKMT,16,0.005135018,0.00064187724,2
GOSR2,28,0.005130024,0.0003664303,2
NPY1R,52,0.0051273876,0.0003944144,4
NLRP3,99,0.0051225484,0.00015522876,3
AGO2,33,0.0051184287,0.0001551039,1
FOSB,24,0.005117054,0.00021321059,1
ITGA11,21,0.0051159523,0.00024361679,1
PDPN,3,0.0051149894,0.0017049965,1
KMO,14,0.005114609,0.0003653292,1
CTDSP2,16,0.005114136,0.001278534,4
CAMKK1,26,0.0051104673,0.00019655643,1
OR51E2,6,0.0051076068,0.0017025357,2
BBS5,8,0.0051072976,0.0006384122,1
AZIN2,6,0.0051055653,0.00085092755,1
SPTLC3,24,0.005097617,0.0006372021,3
ARMC9,2,0.0050913673,0.0025456836,1
ZNF767P,9,0.0050828964,0.0016942988,3
CD72,8,0.005080184,0.000635023,1
PIGR,10,0.0050757974,0.0010151595,2
COPRS,12,0.0050700107,0.0016900036,4
OR1F12,6,0.005068099,0.0016893663,2
MIA2,8,0.005066961,0.00063337013,1
FNTB,10,0.005064872,0.0005064872,1
TRPM7,9,0.005063318,0.0005625909,1
RHOJ,8,0.0050611235,0.00063264044,1
PF4V1,3,0.005060532,0.001686844,1
SLIT2,198,0.005054251,0.00028079172,11
ASIP,3,0.0050540064,0.0016846688,1
IL17F,30,0.0050528334,0.00084213883,5
EPHA8,12,0.0050494685,0.00084157806,2
SLC23A2,5,0.0050446284,0.0010089257,1
TIMELESS,28,0.0050444594,0.00072063704,4
CTSF,5,0.0050419443,0.0010083888,1
JAML,18,0.0050359904,0.00083933165,3
ATG7,20,0.0050283833,0.00025141917,1
KCNC1,8,0.0050261067,0.0012565267,2
RNF34,11,0.005023415,0.0004566741,1
MFAP3,6,0.0050136438,0.0016712147,2
TET2,12,0.0049818126,0.0012454531,3
SEPTIN5,5,0.0049788426,0.0009957685,1
CD48,8,0.004977701,0.0012444253,2
