gene,importance_sum,degree,importance_mean
MCFD2,0.0025711588,9,0.00028568431217637326
KIDINS220,0.0025710734,16,0.00016069208504632115
AEBP2,0.0025670263,9,0.00028522514427701634
FAM83B,0.0025639804,7,0.0003662829154304096
SELENBP1,0.0025616963,2,0.0012808481696993113
ZNF420,0.0025616358,7,0.0003659479719187532
ATG16L1,0.0025608186,10,0.00025608185678720473
ETNK2,0.0025596842,11,0.00023269856517965144
TRIM24,0.002559022,22,0.00011631918393752791
DEPDC5,0.002558202,2,0.0012791010085493326
TNS1,0.0025542672,5,0.0005108534358441829
DNAH11,0.0025500562,4,0.0006375140510499477
ATP2B4,0.0025455342,21,0.00012121591273517836
APC2,0.002544367,22,0.00011565304488282312
SPATA13,0.002542777,9,0.0002825307763285107
INPP5K,0.0025407702,16,0.00015879813872743398
RASA2,0.0025376836,13,0.0001952064295227711
BTG4,0.0025334752,1,0.0025334751699119806
CARD14,0.002533421,2,0.0012667104601860046
RORA,0.002533111,22,0.00011514141012660481
TNFRSF6B,0.0025302884,18,0.00014057157871623835
INHBA,0.0025296523,23,0.00010998488363364469
EEFSEC,0.0025219047,4,0.0006304761627689004
CUL9,0.0025199265,3,0.0008399755073090395
GALNT5,0.0025193566,8,0.0003149195690639317
SPTSSA,0.002517688,5,0.000503537617623806
PON1,0.0025171523,9,0.00027968359386755363
STX7,0.0025141204,2,0.0012570602120831609
APOC3,0.0025139048,19,0.00013231078015738413
TTLL10,0.0025135037,3,0.0008378345519304276
PTPRR,0.0025110075,5,0.0005022014956921339
SIPA1L1,0.0025032943,4,0.000625823566224426
SPSB1,0.00250097,7,0.0003572814166545868
HIP1R,0.0024988728,5,0.0004997745621949434
MRM1,0.0024966323,4,0.000624158070422709
BAZ1B,0.0024960032,9,0.0002773336859212981
ZNF706,0.0024957415,3,0.0008319138238827387
MSH2,0.00249424,19,0.00013127578667512067
KCNG1,0.0024942076,3,0.0008314025277892748
PPARA,0.0024925522,46,5.418591646720534e-05
MRPS6,0.0024855274,7,0.0003550753463059664
MIR4491,0.0024832985,1,0.002483298536390066
CXCL16,0.0024828368,13,0.00019098744870951542
MSX2,0.002480371,7,0.0003543387034109661
ENPEP,0.0024789185,4,0.0006197296315804124
NUF2,0.0024782112,18,0.00013767839926812384
PSD4,0.0024768207,1,0.002476820722222328
VPS37A,0.0024755364,13,0.00019042587910707181
CPM,0.002474865,3,0.0008249549816052119
SERPINA5,0.0024728344,5,0.0004945668857544661
EYA4,0.0024702197,4,0.0006175549351610243
PCDH7,0.0024674577,10,0.00024674576707184315
NT5C3A,0.0024661478,14,0.00017615341182265962
UPF1,0.002465725,6,0.00041095415751139325
SLC24A5,0.002460262,4,0.0006150655099190772
CHST8,0.0024599298,8,0.0003074912237934768
PLEKHG4B,0.0024537086,5,0.0004907417111098767
SMOX,0.0024525397,11,0.00022295815870165825
SLC26A6,0.0024522627,8,0.0003065328346565366
NAP1L1,0.002450788,2,0.0012253939639776945
IL17C,0.0024492403,3,0.0008164134342223406
AQP9,0.002448724,7,0.00034981769775705677
MDC1,0.0024455907,24,0.00010189961176365614
CTSH,0.0024448913,9,0.000271654584341579
ULK3,0.0024434614,4,0.0006108653615228832
ASIC5,0.0024418975,4,0.0006104743806645274
MUC19,0.002441716,9,0.00027130176830622886
UGT1A3,0.0024406891,38,6.422866135835648e-05
SLC35C1,0.0024394586,11,0.00022176896560598504
AUTS2,0.00243877,5,0.0004877539817243814
ZNF423,0.002438515,7,0.00034835927986672947
IL17F,0.002437322,6,0.0004062203224748373
ICOS,0.002436909,20,0.0001218454446643591
RGS8,0.0024366714,10,0.0002436671406030655
PTBP2,0.0024364865,3,0.0008121621794998646
IFNL4,0.0024309098,1,0.0024309097789227962
KCNG2,0.0024265996,3,0.0008088665393491586
KRT24,0.0024252825,4,0.0006063206237740815
ZFP69B,0.0024189563,4,0.0006047390634194016
DNAH5,0.00241482,4,0.0006037050043232739
ELK3,0.0024137327,4,0.000603433174546808
TET2,0.0024102395,4,0.0006025598850101233
HERC1,0.0024079026,5,0.00048158052377402785
PADI6,0.0024068449,4,0.0006017112173140049
FABP6,0.0024047913,14,0.00017177080735564232
HDGF,0.0024038483,1,0.0024038483388721943
MRS2,0.0023986856,2,0.0011993427760899067
PLCH2,0.0023980802,9,0.0002664533547229237
NPNT,0.0023972,2,0.0011986000463366508
ZNF189,0.0023950464,4,0.0005987616023048759
PREX2,0.002392591,13,0.0001840454597885792
MTHFS,0.0023899619,14,0.0001707115609730993
GALNT1,0.0023856547,21,0.0001136026056926875
GALC,0.0023849374,12,0.00019874478069444498
CALD1,0.002380107,5,0.0004760214127600193
NCR3,0.0023777785,4,0.0005944446311332285
RPS3,0.0023764358,32,7.426361844409257e-05
QSOX1,0.0023737273,11,0.0002157933883030306
NRG1,0.0023729648,55,4.314481365409764e-05
PLAC8,0.0023709382,5,0.0004741876386106014
MATN4,0.0023707352,2,0.0011853675823658705
MYL6,0.002368808,22,0.000107673092067919
HOXA2,0.002368683,5,0.00047373659908771514
MED24,0.0023667957,6,0.00039446594504018623
ROR1,0.0023638315,12,0.00019698595860973
TSPAN33,0.0023615411,2,0.0011807705741375685
CDSN,0.0023569332,3,0.0007856443990021944
MANBA,0.00235452,8,0.00029431498842313886
EBI3,0.0023519306,7,0.0003359900853995766
NBAS,0.0023448428,5,0.00046896855346858504
IRF4,0.002344794,18,0.00013026633920768896
MON1A,0.0023396285,4,0.0005849071312695742
SLAMF6,0.0023388292,4,0.0005847073043696582
LARGE1,0.0023378134,4,0.0005844533443450928
CDH17,0.0023377407,7,0.00033396296203136444
KIR3DL3,0.0023374846,3,0.0007791615401705106
STX6,0.0023371463,6,0.0003895243862643838
UGT1A5,0.0023345249,21,0.00011116785130330495
MYL2,0.002332189,31,7.523189959747176e-05
OR5V1,0.0023302785,4,0.0005825696280226111
UNC79,0.0023297798,3,0.0007765932629505793
SEMA3D,0.0023285772,1,0.0023285772185772657
SERPINA6,0.0023241336,5,0.00046482672914862635
TCF21,0.002318056,1,0.0023180560674518347
FRMD6,0.0023155434,2,0.001157771679572761
WFS1,0.0023147834,6,0.00038579723332077265
TTBK1,0.0023133405,1,0.002313340548425913
PRSS23,0.0023133259,4,0.0005783314700238407
PPP1R12B,0.0023104392,24,9.626830190730591e-05
ADGRF4,0.002308604,2,0.001154302037321031
ESYT1,0.0023071268,15,0.00015380845094720524
TBC1D1,0.0023065358,5,0.00046130716800689696
NNT,0.0023034904,8,0.00028793630190193653
SEL1L2,0.0023028818,1,0.002302881795912981
TRAT1,0.002302393,14,0.00016445664888513939
EMP2,0.0023020105,1,0.0023020105436444283
IL20RB,0.0023016315,9,0.0002557368328173955
AXL,0.0023002338,8,0.0002875292266253382
SERPINB2,0.0022916447,9,0.0002546271878398127
ARHGAP32,0.0022915544,19,0.0001206081238036093
TRIM10,0.0022851706,4,0.0005712926504202187
DSC2,0.0022833596,5,0.000456671928986907
ARHGAP15,0.0022826104,7,0.0003260871994176081
GYPA,0.0022778683,4,0.0005694670835509896
TNS3,0.0022766432,7,0.00032523473990815025
DNAH12,0.0022761482,10,0.00022761481814086436
CAPN10,0.002271419,3,0.0007571396417915821
CLEC2B,0.002269563,4,0.0005673907580785453
CX3CR1,0.0022657393,14,0.0001618385181895324
CACNB4,0.0022648608,18,0.000125825599146386
IFT27,0.0022642477,8,0.0002830309676937759
LALBA,0.0022634526,8,0.00028293157811276615
BTN3A2,0.0022614542,3,0.000753818079829216
ETV7,0.0022602365,1,0.0022602365352213383
GPAT3,0.0022593911,10,0.0002259391127154231
RAB38,0.0022591762,9,0.0002510195804966821
RNF114,0.0022578586,4,0.0005644646589644253
IL23R,0.0022570735,12,0.00018808946091060838
EEA1,0.0022562111,5,0.0004512422252446413
ZNF316,0.0022560193,1,0.0022560192737728357
ZNF45,0.002250833,4,0.0005627082427963614
F7,0.0022500907,42,5.357358826413041e-05
CLK2,0.0022482427,1,0.0022482427302747965
TRMT44,0.002247362,3,0.0007491206439832846
KCNK10,0.0022464083,9,0.0002496009175148275
ATG4D,0.002246395,4,0.0005615987465716898
KNG1,0.0022463333,45,4.99185174703598e-05
SHANK3,0.00224429,11,0.0002040263604034077
MARK1,0.0022400166,2,0.0011200082954019308
LRIG1,0.002238422,7,0.0003197745619607823
OSCAR,0.0022374971,6,0.0003729161884014805
LGI2,0.0022349497,2,0.001117474865168333
SLC35B4,0.0022308677,6,0.00037181129058202106
FBXW2,0.0022270898,11,0.00020246271213347262
SMC2,0.0022239892,9,0.0002471099141985178
CD244,0.0022233904,3,0.0007411301291237274
SLC4A3,0.0022224002,4,0.0005556000396609306
DCLRE1B,0.0022179352,2,0.0011089675826951861
MCPH1,0.0022173298,5,0.00044346596114337445
OR2V2,0.0022160783,3,0.0007386927803357443
KDM4C,0.0022075144,11,0.00020068312402475965
GLRB,0.0022073225,4,0.0005518306279554963
OXTR,0.0022072527,15,0.0001471501775085926
SLC39A8,0.0022044037,11,0.00020040034062483093
STIL,0.0022033437,1,0.0022033436689525843
MT1HL1,0.002201437,4,0.0005503592547029257
TRPV3,0.0021994587,5,0.0004398917313665152
SLC10A6,0.002199379,3,0.000733126342917482
ASAP2,0.002198936,8,0.0002748669940046966
CLDN18,0.0021982845,10,0.00021982844918966293
STXBP4,0.0021970645,3,0.0007323548197746277
AXIN1,0.0021970544,71,3.0944428839524025e-05
P2RY13,0.0021964666,12,0.000183038879185915
UNC5B,0.0021938446,12,0.00018282038702939948
RND3,0.002193773,5,0.0004387545865029097
CMKLR1,0.0021911473,5,0.0004382294602692127
KCNK2,0.0021910942,10,0.00021910942159593106
NCOA4,0.0021907275,8,0.00027384093846194446
SAG,0.0021907112,6,0.00036511853492508334
YPEL5,0.00218825,4,0.0005470624892041087
PTPRC,0.002185816,32,6.830674828961492e-05
ACVR1C,0.0021856783,10,0.00021856783423572778
CDC42EP5,0.0021849016,7,0.0003121288027614355
ATF6,0.0021830956,15,0.0001455397034684817
ZNF668,0.0021830122,3,0.0007276707328855991
FUT2,0.0021814296,11,0.00019831178625198928
SHMT2,0.0021771325,40,5.442831316031516e-05
SDK2,0.0021766878,4,0.0005441719549708068
TRPC3,0.0021694917,27,8.03515453029562e-05
NELL2,0.0021682805,5,0.00043365610763430596
RIPOR2,0.0021678347,4,0.0005419586668722332
SRSF3,0.002167339,14,0.00015480992650347098
CIITA,0.0021653662,10,0.00021653661970049142
TMPRSS6,0.002163098,4,0.0005407744902186096
CD58,0.002162873,7,0.0003089818637818098
RUNX3,0.0021597617,23,9.390268393832704e-05
WRN,0.002159262,35,6.169320217200689e-05
CES1P1,0.0021561417,1,0.0021561416797339916
MGAT5,0.0021544953,8,0.0002693119167815894
NSMCE2,0.0021509747,5,0.000430194940418005
GRIK1,0.0021491407,9,0.0002387934105677737
NOX4,0.0021480036,18,0.00011933353056924211
RNF14,0.0021477188,6,0.0003579531330615282
CLEC4C,0.0021476718,5,0.00042953435331583023
PDGFD,0.0021463225,21,0.00010220583395234176
HTRA1,0.0021457344,3,0.0007152447942644358
TAP2,0.002142416,15,0.00014282773869733016
ACACB,0.0021415884,27,7.931808768599121e-05
HNRNPU,0.0021395744,7,0.0003056534832077367
COL3A1,0.0021388524,24,8.91188489428411e-05
SLC18A1,0.0021374216,15,0.00014249477535486222
CADM1,0.0021363127,8,0.0002670390822459012
PTTG1,0.0021341778,17,0.00012553987257620867
ZNF737,0.0021338067,4,0.0005334516754373908
CFHR1,0.0021332235,5,0.00042664469219744205
LSM4,0.0021305662,9,0.0002367295738723543
DAXX,0.0021265189,45,4.725597488383452e-05
ASIP,0.0021213843,3,0.0007071280851960182
TRIM46,0.002121117,4,0.000530279241502285
IL1A,0.002119438,80,2.6492975302971898e-05
GBE1,0.0021180748,14,0.00015129105720136846
ZNF175,0.0021171789,4,0.0005292947171255946
FMO2,0.0021125637,9,0.00023472929994265238
COPZ2,0.0021121802,11,0.00019201638431034306
TRPC7,0.0021107593,14,0.00015076851871396814
GJD2,0.0021094573,5,0.0004218914546072483
TOM1,0.0021080496,5,0.00042160991579294206
WTIP,0.0021060368,6,0.0003510061263417204
TTC30A,0.0021026423,4,0.0005256605800241232
THOC1,0.0021004968,10,0.00021004967857152224
ZCCHC7,0.002098706,1,0.0020987060852348804
IRF1,0.0020979377,29,7.234268083140768e-05
VPS16,0.0020977159,14,0.00014983684689338719
CALY,0.0020969785,1,0.0020969784818589687
ARHGEF15,0.0020946618,17,0.00012321540099733015
HHAT,0.0020945258,7,0.0002992179776941027
ENC1,0.0020932518,2,0.0010466258972883224
TUBG2,0.002092874,10,0.00020928739104419947
SHC4,0.002092032,28,7.471542838694794e-05
IL27,0.0020917708,8,0.00026147134485654533
ARSJ,0.0020916187,8,0.0002614523400552571
OSM,0.00209084,16,0.00013067749387118965
CACNA1S,0.0020897912,36,5.804975646444493e-05
NAGPA,0.0020861328,1,0.002086132764816284
NFASC,0.0020841437,10,0.00020841436926275492
OPA1,0.0020833467,4,0.0005208366783335805
BTN2A1,0.0020813714,3,0.0006937904593845209
DHX36,0.0020801965,6,0.00034669941912094754
HS6ST3,0.0020770615,9,0.00023078460556765398
MCF2L,0.0020717052,20,0.00010358525905758142
CLINT1,0.002070858,5,0.0004141715820878744
ABR,0.00207082,20,0.00010354099795222283
SLIT2,0.002069964,18,0.00011499800408879916
NMBR,0.0020670977,10,0.0002067097695544362
DPF3,0.0020640877,4,0.0005160219152458012
SLU7,0.0020634728,9,0.00022927475058370165
EPHB3,0.0020624357,10,0.00020624357275664807
CLPTM1L,0.0020580231,1,0.0020580231212079525
RPL22L1,0.0020538005,25,8.215202018618583e-05
MIXL1,0.0020537714,4,0.0005134428502060473
HSD17B13,0.0020527246,3,0.0006842415314167738
ZNF516,0.0020517467,3,0.0006839155685156584
GRM6,0.0020496105,17,0.00012056532261126181
UBXN4,0.002048382,1,0.002048382069915533
VARS2,0.0020461096,7,0.00029230137754763873
PSMD13,0.0020456885,39,5.245355005638722e-05
TNFAIP2,0.0020444656,1,0.0020444656256586313
CEMIP,0.0020432014,5,0.0004086402710527182
BMP5,0.0020421757,13,0.0001570904412521766
ORMDL3,0.0020419497,3,0.0006806498859077692
CDT1,0.0020392938,16,0.00012745585991069674
EXT1,0.0020346404,11,0.00018496730957518923
RIN3,0.002033996,4,0.0005084989825263619
FMNL2,0.0020333251,9,0.00022592501611345343
MECOM,0.0020331761,13,0.00015639816410839558
FANCA,0.0020314308,8,0.00025392885436303914
PRSS3,0.0020313663,10,0.00020313663408160209
BLK,0.0020310336,23,8.830580981853215e-05
RAB3A,0.0020302571,24,8.459404731790225e-05
CRBN,0.0020292755,4,0.0005073188804090023
CACNA1I,0.0020286145,13,0.0001560472704183597
SLC16A10,0.002026685,11,0.00018424409526315603
NLRP5,0.002024685,1,0.0020246850326657295
PTPRN2,0.0020196754,4,0.0005049188621342182
OR51L1,0.0020177006,3,0.0006725668596724669
P3H2,0.002015003,4,0.0005037507507950068
MME,0.0020139497,12,0.0001678291397790114
SEMA4D,0.002013593,9,0.00022373255342245102
UBE2G1,0.0020104412,15,0.00013402941015859445
SLC6A6,0.002010288,9,0.00022336532775726583
PAX2,0.0020086041,7,0.0002869434455143554
ECI2,0.002007338,14,0.00014338128468287841
DHH,0.00200664,22,9.12109072404829e-05
KMT5C,0.002006255,5,0.00040125101804733276
HSD17B1,0.002005846,11,0.0001823496369814331
HHEX,0.0020050516,6,0.0003341752647732695
KRT4,0.0020035894,2,0.0010017947060987353
LPA,0.002003119,6,0.00033385318238288164
PIK3C2B,0.002000453,21,9.525966431413378e-05
CD274,0.0020000073,8,0.000250000914093107
SH3PXD2A,0.0019998811,7,0.00028569730264799934
PIAS1,0.0019958697,38,5.252288629938113e-05
CASR,0.001991988,11,0.00018108981153504416
REG3G,0.0019858016,3,0.0006619338722278675
IFT140,0.0019857583,10,0.00019857583101838826
PDE7A,0.001984985,10,0.00019849850796163082
GFRA2,0.0019845485,10,0.00019845485221594572
GAD2,0.0019832999,27,7.345555005250153e-05
SULT1A2,0.0019827916,13,0.00015252242939403423
SH3BP2,0.0019820717,5,0.0003964143339544535
GFPT1,0.0019811583,24,8.254826146488388e-05
DGKH,0.0019810435,13,0.00015238796074229939
TXK,0.0019784207,7,0.0002826315217784473
BCHE,0.001976159,17,0.00011624464326921632
ADAMTS5,0.0019736777,10,0.0001973677659407258
PEX2,0.001973369,8,0.0002466711157467216
TRAFD1,0.0019700718,1,0.0019700718112289906
CBLB,0.0019695926,29,6.791698778497761e-05
TIAM2,0.0019695414,14,0.00014068153021591051
CDH3,0.0019687759,9,0.00021875287509626814
GABRR3,0.0019679894,10,0.00019679893739521503
RHOBTB3,0.0019640175,7,0.000280573930857437
SGCD,0.0019631293,6,0.00032718821118275326
OR2B11,0.001962766,3,0.0006542553504308065
GTF3C1,0.0019615644,7,0.0002802234874772174
PTHLH,0.0019605712,20,9.802855784073472e-05
CD44,0.0019592457,32,6.122642662376165e-05
ABLIM2,0.0019576766,6,0.0003262794343754649
PPP1R12C,0.0019553571,6,0.00032589285789678496
CELSR2,0.001955204,2,0.0009776019724085927
MTTP,0.0019544568,9,0.00021716186569796668
NCK2,0.0019536414,42,4.6515271865895814e-05
ATP2C1,0.0019522897,4,0.00048807243001647294
ATP5MC2,0.001952222,20,9.761109831742942e-05
IL17RB,0.0019513257,3,0.0006504418949286143
ACSF3,0.0019508533,7,0.0002786933244871242
SERPINB5,0.0019504965,6,0.00032508274307474494
FBXO32,0.0019500763,16,0.00012187976972199976
HOXD1,0.0019496946,1,0.0019496945897117257
POLE,0.001948921,40,4.872302524745464e-05
CDH15,0.001948226,10,0.00019482260104268788
UHRF1,0.0019452797,4,0.00048631991376169026
CARD11,0.0019434434,25,7.773773744702339e-05
SIK2,0.0019423513,2,0.0009711756720207632
LBR,0.0019412497,39,4.977563348336097e-05
TFR2,0.0019405447,4,0.00048513617366552353
CHRNG,0.0019395171,9,0.00021550189962403642
OSBPL7,0.0019394706,5,0.0003878941293805838
FGF12,0.0019394344,5,0.00038788688834756613
PTPRA,0.0019365505,14,0.00013832503464072943
STARD13,0.0019358238,8,0.00024197797756642103
PTGER4,0.001932792,27,7.158488949277887e-05
AQP7,0.0019231003,8,0.0002403875405434519
SLC25A37,0.0019214171,2,0.0009607085376046598
TOR1AIP1,0.0019189536,7,0.00027413623008344857
SOSTDC1,0.0019173094,3,0.0006391031201928854
NUB1,0.0019154805,3,0.000638493491957585
FAAP20,0.0019145363,2,0.0009572681738063693
MTX2,0.0019139494,2,0.0009569746907800436
DSCAM,0.0019114108,7,0.00027305868986461846
CST2,0.0019111657,1,0.0019111656583845615
ASAP1,0.0019105866,14,0.00013647047204098532
SFTPC,0.0019087027,3,0.0006362342198068897
FGD4,0.0019075,15,0.000127166664848725
FARP1,0.0019063564,9,0.00021181738055828545
SHOC2,0.0019061534,13,0.00014662718436179252
WIPF3,0.001906083,21,9.076585549683798e-05
NCL,0.0019038364,8,0.00023797954781912267
ASCC1,0.0019004403,5,0.0003800880629569292
SLC30A8,0.0019002628,10,0.000190026278141886
SSR2,0.0018995521,4,0.00047488801646977663
MTMR3,0.0018994656,13,0.00014611273609961456
TPCN2,0.0018974347,7,0.00027106210057224544
OVGP1,0.0018960119,3,0.0006320039586474498
TAAR9,0.0018954829,14,0.00013539163462285484
FTMT,0.0018950308,10,0.0001895030844025314
TSN,0.0018946214,3,0.0006315404704461495
ADAMTS18,0.0018943892,6,0.0003157315271285673
CREG1,0.0018935753,4,0.0004733938258141279
MATN1,0.0018917128,3,0.0006305709248408675
OR12D2,0.0018916805,3,0.0006305601758261522
CNOT3,0.0018893915,10,0.00018893914530053734
SGK3,0.0018884038,7,0.0002697719693449991
KCNMA1,0.0018865466,19,9.92919269360994e-05
ELN,0.0018812112,3,0.0006270703937237462
RPS26,0.0018807147,30,6.269048899412155e-05
OR13A1,0.0018801375,3,0.0006267124942193428
CCDC59,0.0018792457,2,0.0009396228706464171
WDR91,0.0018768716,5,0.00037537431344389913
SEL1L,0.0018734271,20,9.367135353386403e-05
ZNF768,0.0018727109,1,0.0018727108836174011
TMC2,0.0018669094,4,0.0004667273606173694
HBS1L,0.001866837,5,0.00037336740642786027
PABPC3,0.001866404,3,0.000622134655714035
NQO2,0.0018657963,4,0.0004664490697905421
TMOD1,0.0018642686,4,0.0004660671402234584
S100P,0.0018642277,6,0.0003107046165193121
COQ2,0.0018635257,10,0.00018635257147252559
ABCA3,0.0018621546,7,0.0002660220821521112
MRPL4,0.0018618087,7,0.0002659726721633758
TNFSF13,0.0018609663,12,0.00015508052698957422
CST5,0.0018586199,3,0.0006195399522160491
DNAJC13,0.0018583762,3,0.0006194587331265211
CRACR2A,0.0018560367,4,0.0004640091792680323
TIMELESS,0.0018557151,7,0.0002651021516482745
MIR17HG,0.0018555676,1,0.0018555675633251667
PPARGC1B,0.0018548563,17,0.0001091091921005179
TRAPPC9,0.0018503945,10,0.0001850394532084465
CPPED1,0.001845955,3,0.0006153183445955316
NEURL1B,0.0018375665,17,0.00010809214676127714
GABRG1,0.0018348075,8,0.00022935093147680163
OR8B4,0.0018319119,3,0.0006106372845048705
ACOT13,0.0018313781,4,0.0004578445223160088
LGALS9,0.0018311001,5,0.0003662200178951025
ZDHHC7,0.001830212,5,0.000366042391397059
ZNF689,0.0018296943,4,0.0004574235645122826
CNTN6,0.0018293308,8,0.00022866635117679834
MKLN1,0.0018281015,1,0.0018281014636158943
SFRP1,0.00182463,16,0.00011403937241993845
MICALL2,0.0018241953,1,0.0018241952639073133
WLS,0.0018231221,3,0.0006077073824902376
SLC15A3,0.0018227962,4,0.0004556990461423993
OR51B4,0.001822756,3,0.0006075853404278556
GALNT18,0.001818991,8,0.00022737387917004526
CNTFR,0.0018187799,13,0.0001399061427666591
RAB1A,0.0018179474,26,6.992105269231476e-05
HLA-DMB,0.0018166577,29,6.264336969189602e-05
DPYD,0.0018141665,24,7.559027289971709e-05
SPRED2,0.0018101287,12,0.00015084405701297024
CREM,0.0018095538,7,0.0002585076893280659
NPAS2,0.0018080503,7,0.00025829290305929523
BPNT2,0.0018054371,10,0.00018054371466860175
STRA8,0.001802007,1,0.0018020069692283869
GRAP2,0.0018001745,26,6.923747983259651e-05
KCNS3,0.0017980473,3,0.0005993491116290292
EID2,0.0017953217,2,0.0008976608514785767
ICE1,0.0017950285,3,0.0005983428175871571
P2RY2,0.0017925153,21,8.535787041875578e-05
ROBO1,0.0017895182,15,0.0001193012110888958
GALNT10,0.0017872022,8,0.0002234002749901265
ADK,0.0017863563,13,0.0001374120250917398
CACNA1E,0.0017847295,11,0.0001622481398623098
CORIN,0.0017847193,5,0.0003569438587874174
YARS1,0.0017841255,11,0.00016219322358004072
PCBD1,0.0017828988,7,0.0002546998273049082
SYT2,0.0017821966,12,0.00014851638115942478
LCE1B,0.0017821841,3,0.0005940613724912206
SSPOP,0.0017814515,4,0.00044536287896335125
TET3,0.0017807666,4,0.0004451916611287743
DAG1,0.0017806785,23,7.742080513549888e-05
SLCO1B3,0.0017797578,20,8.898788946680725e-05
PRDM1,0.0017785225,12,0.00014821020886301994
C9orf72,0.001776972,4,0.0004442429926712066
FAF2,0.0017724725,8,0.00022155906481202692
KRT32,0.0017723746,4,0.0004430936533026397
KATNA1,0.0017687393,1,0.0017687393119558692
PTPRN,0.0017687251,1,0.0017687251092866063
LTF,0.0017656146,11,0.00016051041893661022
CTNNA3,0.0017649301,10,0.000176493008621037
AMBRA1,0.0017632063,14,0.0001259433088957199
RAD51B,0.0017616986,13,0.0001355152792082383
ZMAT5,0.0017615871,4,0.00044039677595719695
OR10G9,0.0017600378,3,0.0005866792829086384
MTF2,0.001758949,6,0.0002931581693701446
MAP3K21,0.0017586456,4,0.00043966140947304666
ID3,0.0017568788,11,0.00015971625477752903
DUSP4,0.0017538945,40,4.384736239444464e-05
GNPDA1,0.0017530229,15,0.0001168681929508845
HTR1E,0.0017515891,14,0.00012511350879711763
SRCAP,0.0017505926,1,0.0017505926080048084
KCNK12,0.0017504687,3,0.0005834895807007948
UAP1,0.0017493395,15,0.00011662263423204423
AGTPBP1,0.0017486721,3,0.0005828907014802098
STOML1,0.0017478224,1,0.0017478223890066147
EPHX1,0.0017438177,18,9.687876121865379e-05
DNAH9,0.0017435366,3,0.000581178852977852
ELAVL2,0.0017434402,4,0.00043586004176177084
SAMD3,0.0017428485,1,0.001742848544381559
ETS1,0.0017422492,33,5.279543146378163e-05
THSD7B,0.0017413097,4,0.00043532741256058216
CEP120,0.0017388948,3,0.0005796316157405575
IL20RA,0.0017388891,9,0.00019320990476343367
UBE2K,0.0017385342,9,0.00019317046583940586
CPLX3,0.0017373459,2,0.0008686729706823826
SNRPE,0.0017357841,15,0.000115718940893809
CDKN2D,0.0017355719,19,9.134588885660235e-05
PBRM1,0.0017320537,10,0.00017320537008345128
KCNN2,0.0017309872,12,0.00014424893500593802
KDM6B,0.0017279666,9,0.00019199628796842363
STAM,0.0017276305,33,5.2352439414596916e-05
ARAP3,0.0017264006,13,0.0001328000440620459
NR4A1,0.001724805,28,6.160017801448703e-05
ARHGAP18,0.001722233,6,0.00028703883678341907
CRTC3,0.0017220761,1,0.0017220760928466916
B9D1,0.0017182268,6,0.0002863711367050807
B3GALNT1,0.0017158289,7,0.00024511841391878467
ERO1B,0.0017155916,4,0.0004288979107514024
ATP7B,0.0017153133,5,0.00034306265879422424
PDHX,0.0017150277,12,0.00014291897726555666
DDIT4L,0.0017142468,1,0.0017142468132078648
VLDLR,0.0017128538,14,0.00012234669910477742
FCAR,0.0017127157,5,0.0003425431437790394
FGD3,0.0017121143,13,0.00013170110133404916
ZNF184,0.001705596,4,0.0004263989976607263
ZNF875,0.0017055651,4,0.0004263912851456553
ITGBL1,0.0017055635,5,0.0003411127021536231
NFIB,0.0017039616,2,0.0008519808179698884
CCR2,0.0017033383,23,7.405818905681372e-05
MITF,0.0017005045,23,7.393497609249924e-05
MSL2,0.0016968857,4,0.00042422141996212304
SPARC,0.0016962459,17,9.977916830821949e-05
SLC4A4,0.0016958868,8,0.00021198585454840213
CERS6,0.0016944833,9,0.00018827592591858574
PLCD3,0.0016936987,17,9.962933494106812e-05
KCNV2,0.0016932057,3,0.0005644018917034069
PDP1,0.0016925102,5,0.00033850204199552535
FAM91A1,0.0016901543,6,0.0002816923855183025
OR2AG2,0.0016886494,3,0.0005628831374148527
ANO4,0.0016883622,3,0.0005627874052152038
EN1,0.0016874056,2,0.0008437028154730797
LRFN2,0.0016868535,3,0.0005622844910249114
APBB1IP,0.001685627,24,7.02344599024703e-05
HYDIN,0.0016832077,1,0.00168320769444108
TOMM40,0.0016823858,10,0.00016823858022689818
ERN1,0.0016811878,21,8.005656058057433e-05
GAK,0.0016775411,5,0.00033550821244716645
PRPF31,0.0016750268,5,0.0003350053681060672
SIGLEC14,0.0016748282,4,0.0004187070589978248
PTPN14,0.0016742446,1,0.0016742446459829807
CATSPER3,0.0016735415,3,0.0005578471658130487
ZNF544,0.0016729785,4,0.00041824462823569775
DNAH17,0.0016715261,3,0.0005571753717958927
KIF1C,0.0016710972,8,0.00020888715516775846
HERC6,0.0016693462,4,0.0004173365596216172
RHOD,0.001669184,9,0.000185464883947538
TRPM6,0.0016683517,5,0.00033367034047842025
SAR1A,0.0016674134,4,0.00041685334872454405
TNFRSF10D,0.0016660134,17,9.800078730811091e-05
FLNB,0.0016583387,15,0.00011055591360976298
CRMP1,0.0016552662,5,0.0003310532309114933
ANO6,0.0016549032,6,0.00027581719526400167
ZNF596,0.0016548402,4,0.00041371004772372544
SH3GLB1,0.0016544213,4,0.0004136053321417421
CR1L,0.0016536986,7,0.00023624266032129526
SPATA5,0.001652637,1,0.001652637030929327
SHANK1,0.0016516814,6,0.00027528022959207493
