gene_i,gene_j,pair_importance,n_shared_pathways
ABCG8,ERLEC1,1.317389841659633e-08,1
ANPEP,CPA3,1.3173751147825078e-08,9
ADHFE1,SLC10A2,1.3173745480851455e-08,11
NMT1,TAF7,1.3173710204303357e-08,4
APH1B,GGA1,1.3172984703047064e-08,2
GLS,MGST1,1.3172690975042181e-08,6
BCAT1,CBSL,1.3172513706287268e-08,24
ALDH2,SLC1A3,1.317224889678987e-08,7
NCOA2,RHOB,1.3171945912465732e-08,24
JARID2,KAT2B,1.3170720697070907e-08,34
ORC3,UBE2E1,1.3169669618728896e-08,8
MMAB,PANK4,1.3169312751415418e-08,1
ACVR1,FBN1,1.316913080985869e-08,12
SLC30A8,SLC39A7,1.3169042823021546e-08,32
NDUFAB1,PON2,1.3169007218039042e-08,1
TLE5,UBE2I,1.316768331408961e-08,3
CYP3A4,FADS2,1.3167467116659282e-08,1
ADCY5,UGT1A7,1.3166951677116382e-08,3
IMPACT,RPS29,1.316659700364986e-08,16
FGF18,RUNX3,1.3166570335819788e-08,44
B9D2,CPLANE1,1.316619968605437e-08,1
ATP6V1G1,PIK3R1,1.3164499268469854e-08,2
CSF2,DNMT1,1.316429277789125e-08,14
LPL,PNLIPRP3,1.3164064549542332e-08,5
ADCY2,FZD10,1.3164041190449893e-08,2
GSK3B,NEB,1.3164006912314008e-08,4
CEPT1,OSBPL10,1.3163881540378952e-08,1
APOB,IGFBP7,1.3163490737971156e-08,16
PTPN3,YWHAB,1.3163462514453883e-08,2
PCF11,PPP2R1A,1.3162851475456705e-08,2
CXCR1,NOD1,1.3162183433446106e-08,4
ITGAM,MAPK12,1.3162004005214575e-08,6
CYP26B1,FGF10,1.316146898133752e-08,5
ELL,NABP2,1.3161182366161484e-08,1
CREBBP,RRM1,1.3161167267128349e-08,2
MAPK8,SKIL,1.3160952337202639e-08,6
FGF10,SPRY1,1.3160258660604995e-08,1
ATP8A1,FXYD4,1.3160074696649815e-08,9
MEF2A,PDE4B,1.3160018553596646e-08,15
CACNA1A,RYR3,1.315989006656082e-08,1
KRAS,ST8SIA2,1.3159562709784875e-08,12
ELMO1,GRB7,1.3158361583665013e-08,20
B2M,PIK3R1,1.3157261571049295e-08,4
KLK7,LAMB1,1.3157111844463998e-08,1
FMO4,RPS24,1.315601139140199e-08,1
KRAS,PPARG,1.3155976358143385e-08,54
PIP5K1B,RYK,1.315498796491954e-08,5
CCT8,TBCE,1.315470399276819e-08,1
DEPDC5,RTN4,1.3152539501959382e-08,2
IL1A,MAPK1,1.3152539416969226e-08,30
MRAS,MYC,1.3152317457354457e-08,1
SLC13A2,SLC30A8,1.3151018562335137e-08,8
CYP2B6,SLCO3A1,1.3150742954095204e-08,9
B4GALT1,COLGALT1,1.3150337707656945e-08,2
HTR3C,PLCB1,1.3148716060396026e-08,2
NRIP1,PA2G4,1.3148290878804703e-08,46
LTBP1,SHISA5,1.3147728600282349e-08,4
MAP2K5,PPP2R5D,1.3147428479243217e-08,2
ACADL,IVD,1.314724329404271e-08,1
EXTL1,GRK6,1.3146776112193947e-08,1
SLC1A4,TRDMT1,1.3146648991657628e-08,2
ABCD4,NADK,1.3146495447813322e-08,1
MAG,WWTR1,1.3145601052144684e-08,1
FPGS,TP53,1.3145361243971365e-08,1
IDI1,PPARGC1B,1.3145121435798046e-08,1
ABCC8,ADCYAP1,1.3144329032617938e-08,3
IRS2,MAPKAPK3,1.3143610710225628e-08,8
ATP8B1,PLPP3,1.3143470534160429e-08,2
SERPINB5,ZMAT3,1.3143309440799555e-08,2
INPP5K,MTMR3,1.3142763453932726e-08,15
ARRB2,KCNN1,1.314268249785755e-08,1
ABI1,EGR1,1.3142103243620381e-08,3
ENPP1,SHMT2,1.3142102517349485e-08,1
BICD1,COPZ2,1.314179520761627e-08,1
PLCG1,SEC61G,1.3141413142866062e-08,3
CR1,DAG1,1.3140848408264386e-08,12
CCNG1,GSK3B,1.3139516239460147e-08,32
DUSP1,MAPK11,1.3139458215905009e-08,6
ADI1,CBS,1.313929931523461e-08,4
ITGA1,VAV2,1.3138889476405069e-08,4
EPHB3,WASL,1.313799870900093e-08,6
FLOT1,IRF2,1.313779125419745e-08,2
LHX4,SLIT1,1.3136444177233586e-08,2
ATG12,MFN2,1.3135838171536574e-08,5
ATG4D,PEDS1,1.3134954901516949e-08,2
AP2A1,KIDINS220,1.3134948536238275e-08,3
ELAVL1,NLK,1.3134917153934111e-08,2
CYP2J2,FMO3,1.3134820009419457e-08,4
CDK9,TAB1,1.3134713761076e-08,1
IL1A,PSTPIP1,1.3134489576978789e-08,6
KCNK5,P2RY1,1.313342472933091e-08,44
CEP120,IFT88,1.313274039516088e-08,4
HDAC2,USP13,1.313261055457815e-08,1
GRB2,SPTB,1.3132607223909076e-08,2
RPN1,UBE3A,1.3132429079372917e-08,3
UGT2B10,XDH,1.3132319277654934e-08,14
MAP2K6,RAP1GAP,1.3131674414523786e-08,1
PTGER3,PTGS1,1.3131442599956245e-08,2
AGXT2,GAD2,1.3130186764243046e-08,12
TEAD1,THBS2,1.3129637821407414e-08,4
H4C5,MDC1,1.3128729867140088e-08,9
ATF6B,PRIM2,1.3128282461138951e-08,1
ACLY,HIF1AN,1.3128185649691204e-08,3
GAK,SCARB2,1.3127511226211178e-08,3
FGFBP1,POLR2A,1.3126705826482787e-08,8
BST1,MTHFD1L,1.3126555715408422e-08,7
ARHGAP10,DNM2,1.312647768259012e-08,1
ADCY9,GLI3,1.3126071785196878e-08,24
ITGA8,TNXB,1.31260519432852e-08,8
PMP22,TEAD1,1.3125397546609463e-08,4
ARRB2,GPC5,1.3125037029437792e-08,4
CSF1,FGF1,1.3125036975661364e-08,4
CDK5R1,MIR495,1.3123999664799157e-08,1
CXCR4,LCK,1.3121046425294361e-08,3
IRF5,JUN,1.3121011367580974e-08,16
FGFR2,SLC2A2,1.3120420389034493e-08,22
MAP2K4,SPDEF,1.3120289909390675e-08,48
CAV1,ITPR3,1.3120235069269008e-08,7
BBS9,PARP1,1.311960692862435e-08,4
DNMT1,KAT2A,1.3119337838318756e-08,2
ADCY9,CBLB,1.3119258728732811e-08,28
ATP8B3,INPP5E,1.3119108664000345e-08,4
ALDH1B1,VNN1,1.3119073695299957e-08,6
ADCY2,IRS1,1.311887365407216e-08,3
KCNN3,SLC2A2,1.3117804287254842e-08,2
BUB1,CDK2,1.3117208438580621e-08,4
RPP14,TRMT61A,1.3117047004129745e-08,1
JUN,SERPINB5,1.311647146451378e-08,1
DHH,PIK3R1,1.311584841277337e-08,2
ARHGEF2,VANGL1,1.3115630581594928e-08,2
UNC5C,UNC5D,1.3115050531697925e-08,4
NUP35,RRM2,1.311495800848661e-08,2
DAXX,KAT2A,1.3113782948437347e-08,1
FAM120B,MED18,1.3113385460838956e-08,8
COL4A4,SCARB2,1.3113373942275075e-08,2
ALLC,PDE6D,1.311331218611933e-08,2
MALT1,SEPTIN5,1.3113301185659528e-08,3
ERLEC1,PTCH1,1.3112277874594014e-08,4
CD36,PSRC1,1.3112276597837536e-08,1
HEYL,RFNG,1.311113706492506e-08,1
ARC,RYR2,1.311082928421442e-08,4
PDE4B,TNFSF11,1.3110694222535317e-08,35
APOB,STAM,1.3110168595100325e-08,16
ATP10A,DGKG,1.3110140216777052e-08,12
F11R,PTPRM,1.3110068988857656e-08,60
MAP2K1,MAX,1.3109582752690585e-08,1
GOSR2,STX1B,1.3109545893286167e-08,2
TIRAP,TRAM1,1.3108843163744943e-08,8
EXOC5,TCTN2,1.3106117968675335e-08,1
KAT2A,SMAD7,1.3106099837345564e-08,4
MMP13,ZNF521,1.3105767887600095e-08,20
PRKACG,SLC9A3,1.3105241669641998e-08,7
PFKP,PLCG1,1.3104580531830834e-08,1
LHX3,ROBO2,1.310398273144212e-08,36
PUS1,UCK2,1.3103772955602722e-08,2
DEPTOR,TOX2,1.3101568548903103e-08,9
ACSL3,ITPR3,1.3101358244686382e-08,14
CCNG2,POLE,1.3101341594934368e-08,4
DAG1,TRPC6,1.3101299716107573e-08,16
ARSG,B4GALNT1,1.3101279834615288e-08,20
BMP7,ID3,1.3101259439849865e-08,11
APIP,MSRB2,1.3100969642465543e-08,2
FREM2,SV2B,1.3100844320490524e-08,5
DVL3,TCF3,1.31005348791291e-08,3
EVC2,SEL1L,1.3100390106046689e-08,1
DGKE,GPD1,1.3098940931932646e-08,2
STAM,UBAP1,1.3098735094849157e-08,2
CHMP4C,NDC1,1.3098452045223752e-08,4
DNAJC19,ZFAND6,1.3097879917230623e-08,3
ELAC2,H4C8,1.3097598962341639e-08,10
ATG10,TOMM40,1.3097488281432756e-08,14
NFATC1,NR4A1,1.3097330775480032e-08,2
PEX14,TOMM40,1.3096942641510623e-08,2
ABLIM3,UNC5B,1.3096733639250679e-08,10
ALCAM,VAV2,1.3096721400082667e-08,16
ACACB,SIRT1,1.3095606071766852e-08,2
KIAA0319,STAM,1.3095473039292926e-08,4
BRAF,KCND2,1.3095139639318631e-08,2
FGFR3,SSH1,1.3094720863193743e-08,2
CFI,TFPI,1.3094690864967617e-08,10
GRIN1,NEO1,1.309458141918185e-08,1
CREB1,MITF,1.309437708371837e-08,3
CHIT1,COPA,1.3094352676231344e-08,3
BDNF,NCK2,1.3092628610896403e-08,6
ACOX3,ME3,1.3092604472797476e-08,3
PLCL1,SLC6A13,1.3092566475414458e-08,2
COPA,SEC16A,1.3092422701532769e-08,2
ARCN1,GALNT5,1.3092343894201738e-08,3
COL1A2,TGFBI,1.3091076129373436e-08,40
H4C4,PRKCQ,1.3091057752175524e-08,15
PEBP1,YWHAZ,1.309054201512755e-08,5
ACTL6A,PSMD1,1.3089748840400262e-08,1
ACVR2A,INHBE,1.308880216310326e-08,66
APOBR,SCARB1,1.3088701511509981e-08,6
NBEA,NRGN,1.3088010429480415e-08,3
GRIN1,YES1,1.3088009787054489e-08,1
PC,PGM2L1,1.3087968042668763e-08,1
BUB1,MYC,1.3087838915057382e-08,3
NTN1,PIK3CB,1.308752140189752e-08,2
CSNK2A2,SCN8A,1.3087390430636484e-08,3
IFI16,LRRFIP1,1.3087274375322977e-08,1
CALM3,GYG1,1.3087149475232707e-08,6
ITPR2,PIP5K1B,1.3087026111601926e-08,20
ADCY8,JUND,1.3086651600487803e-08,16
ALDH1B1,PLPP1,1.308664987263094e-08,24
SF3B4,SRP54,1.3085325785885024e-08,3
PARVB,RAC1,1.3085025951653506e-08,2
EYA4,XRCC5,1.3085002303903082e-08,2
ALDH3A2,FBP2,1.3084616057312815e-08,1
DYNC1H1,KIF21B,1.308326913473934e-08,2
AGBL2,TTLL6,1.3081958627481072e-08,1
H4C4,MAPK8,1.3081783979641479e-08,8
ATP6V1G1,TNFSF11,1.30817680676116e-08,7
ALDH4A1,SERPINB5,1.3081328020803085e-08,1
GTF2F1,RPRD1A,1.3080760474792896e-08,1
CTSC,ST8SIA6,1.3080667271569979e-08,8
COPA,GALNT15,1.3079808292015827e-08,4
DUSP1,YWHAQ,1.3078498575791464e-08,12
CDC42EP3,DIAPH3,1.3077429603586025e-08,46
DCC,GPC1,1.30767466482948e-08,30
LSM3,RBM17,1.3076620681579573e-08,99
ETV6,FGF23,1.3076232115623773e-08,12
BCL6,IGF1,1.3075663958990921e-08,6
ARSB,CHST3,1.307520935966977e-08,1
MTNR1B,PRKACG,1.3074544405466959e-08,4
CCND1,ICAM1,1.3074348959955332e-08,12
GABRG1,RHOA,1.3073769011828773e-08,8
ACOX2,NDUFAB1,1.307343566736563e-08,4
ECI2,PON1,1.3071812077214418e-08,1
TAB2,TANK,1.3071464879165269e-08,18
H4C8,LEF1,1.3070618923305411e-08,5
MAPK8,RCAN2,1.3070546867055555e-08,2
CALML5,CRK,1.3069782589525403e-08,1
AGXT2,DCK,1.3069414883659647e-08,1
ACVR1C,LTBP1,1.3069111015617807e-08,3
IFNAR2,STAT4,1.3069029573820057e-08,2
FGF1,INSR,1.3068163551288592e-08,2
CDK5R1,KIAA1549,1.3067708692915403e-08,1
ACADL,HPGDS,1.306691732594345e-08,1
HSD17B1,LDLR,1.3066188131460876e-08,2
CRK,PDE3B,1.3065491799579831e-08,1
GUCY1B1,URAD,1.3065239445886334e-08,4
H4C8,NUP210,1.3065214623962576e-08,60
ADCY8,SOD2,1.3065152710613778e-08,64
TH,UGT1A5,1.3065034398102027e-08,8
ADAMTS18,CAPN9,1.3063672495613096e-08,6
COLGALT1,PRDM6,1.3063574518431173e-08,3
COL5A2,COL7A1,1.3062698367427572e-08,6
TAF7,UBAP1,1.306191940719792e-08,4
CNR1,S1PR2,1.3061814514912586e-08,14
ROR2,SFRP1,1.3059562901148597e-08,10
CREB1,TAL1,1.3059224812650427e-08,1
MDM4,RFC5,1.3058993775239003e-08,2
SLC16A3,SLC6A6,1.3058114145536592e-08,2
ADRB1,ITGA11,1.305661090356125e-08,1
CDK1,TTBK2,1.3056221081705899e-08,4
CYP26B1,UGT1A7,1.3055959506336245e-08,30
DHFR,PTGS2,1.3055838410380716e-08,4
AKAP13,AKAP3,1.3054848757576565e-08,1
CTSL,NCF2,1.3053888130165614e-08,4
ACTB,ARHGAP21,1.3053846749854978e-08,8
CACNA1H,MAPK1,1.3052828924057375e-08,12
SLC17A3,TRPV4,1.3052590341899872e-08,2
KAT2B,MTF2,1.3051823528897887e-08,50
GSK3B,SNCA,1.3051128985581799e-08,32
DDC,DUSP1,1.3051006568162716e-08,10
LBR,UBC,1.3050952096804735e-08,3
ACOX3,HTD2,1.3050934111191737e-08,3
ALDH7A1,IDO2,1.305084923232854e-08,12
COL6A3,CREB1,1.3050734715136514e-08,1
HSD17B1,LRAT,1.3050330524566611e-08,2
LIMD1,YWHAQ,1.3050277841719377e-08,6
FRAT1,MTDH,1.304873568572229e-08,2
GAK,SNX18,1.3048700934585137e-08,3
ACP6,LINC00624,1.3045987401483217e-08,1
GABRR1,PDE4C,1.3045768132435853e-08,2
ALDH1A1,MAT1A,1.3045600599781437e-08,2
IGFBP7,PAPPA2,1.3045525548704973e-08,1
CLEC7A,NFKB2,1.3043588431571607e-08,1
KIF1B,MFN2,1.3042874336122168e-08,1
FGF6,PTK2,1.3042641446026071e-08,8
ADSS2,POLD1,1.3042295243792523e-08,1
ARRB2,TCF4,1.3042116719930164e-08,2
ARFGAP1,KIF3A,1.3041803234581373e-08,2
COL6A5,ST8SIA2,1.304150458046778e-08,8
CAPN9,FURIN,1.3041463224154152e-08,3
H4C8,PPP1R12B,1.3040599600167013e-08,5
GPD1,OSBPL10,1.3040452273571645e-08,1
ETNK2,PLA2G2A,1.3040392109198163e-08,10
NFKBIA,PLCD3,1.3040120407534623e-08,51
H4C8,TSN,1.3039481330245905e-08,25
LPIN1,TMEM86B,1.3039074625575964e-08,12
CSNK2A2,HNRNPU,1.3038419603243293e-08,3
SHTN1,VAV2,1.3038406798671076e-08,1
POLR2A,SPRED2,1.3037954491870693e-08,76
CYCS,LRP1,1.3037761037448803e-08,4
DSC2,ITGB3,1.3037357853018516e-08,4
CACNA1S,EDN1,1.3037303414620282e-08,10
MAP3K9,SMAD3,1.3036218253030066e-08,3
BTG1,PAN2,1.3035151624762875e-08,1
SLC9C2,TRPC7,1.3034549384283167e-08,4
DBN1,WDR11,1.3034475375582765e-08,9
ACADS,ALDH1A2,1.3034174616011196e-08,10
GNB4,HTR3C,1.303407159980452e-08,1
ABCA1,LRP1,1.3033811243253387e-08,6
CAB39,PCK2,1.3032650514333e-08,1
ARAP3,NOX3,1.3032442403027034e-08,7
COG3,ST6GAL1,1.3032213178979882e-08,6
CLIP1,NUP35,1.3032020396847033e-08,4
CNTRL,IFT81,1.3031607348779062e-08,2
ADRB1,CHRM3,1.3031271247936688e-08,54
ATP6V1C1,SLC26A6,1.3030486398224461e-08,2
ACACB,CALML6,1.3030229853439046e-08,2
FGA,LSR,1.302990004130658e-08,4
GOT2,UGT1A4,1.3029417977872271e-08,10
HDAC7,RRAGC,1.302912172596038e-08,6
ATF6B,ATP2B4,1.3027071865678863e-08,1
ADCY2,AMY2B,1.3026574485763831e-08,1
NR3C1,PARP10,1.3026531758830729e-08,5
POLR3A,SNAPC4,1.302600460758056e-08,16
KCNN4,PIK3CB,1.3025912230790748e-08,2
CACNA1G,CDH1,1.30253561732759e-08,6
GSK3B,POLE,1.3025103894753753e-08,4
CEBPA,RYBP,1.3024474535920186e-08,3
CD2AP,FAT1,1.3024012851940175e-08,18
ADAMTS16,ADAMTS17,1.3024006761952478e-08,2
HTR1F,OR2B6,1.3023502748454874e-08,4
DNAJC5,SYN3,1.302349175724693e-08,2
H2BC11,HDAC3,1.3023074174611793e-08,3
IL6R,NRG2,1.3022694034248161e-08,1
HLA-DRB1,PRKCB,1.3022489761141794e-08,14
ADCY9,SLC6A13,1.3022121759381777e-08,4
CBL,PLA2G4A,1.3020752698267302e-08,8
EZH2,FGF2,1.302066485750833e-08,4
MTR,NAT2,1.3020531245781323e-08,3
RING1,SNAI1,1.302035139198508e-08,150
JUND,PDE4D,1.3020172939803842e-08,2
KPNA7,NUP210,1.3018837531168318e-08,6
MAN1A1,RAB1A,1.301857144309082e-08,18
MAPK14,SFTPD,1.3018570887979308e-08,6
AKAP3,GNAO1,1.3017890765354423e-08,1
ERBB2,FLT3,1.3015973732849462e-08,4
CAMK2D,CCK,1.3015642680302974e-08,5
CALM3,NOS1AP,1.3015372335445363e-08,2
ITGA11,SDC1,1.3014585797943568e-08,8
PPARA,TAB2,1.3014539039050513e-08,6
GNAI1,STK10,1.3014489563815406e-08,3
CYP3A7-CYP3A51P,HSD17B4,1.3014443987768853e-08,4
AP3B1,SCARB2,1.3014330946248265e-08,1
SLC22A16,SLC5A11,1.3014054722759738e-08,1
DCN,LIF,1.3013984667686884e-08,3
RNPS1,SRP54,1.3013892630198143e-08,3
IL17RD,KLB,1.3013597939999974e-08,3
CDK6,IL4R,1.3013492441057059e-08,9
CDK13,ERCC2,1.3013485344881559e-08,2
FGF18,SOX6,1.301332384906484e-08,4
APP,CAPZA2,1.301323481720136e-08,6
P2RY2,PTPRC,1.3013184427396185e-08,75
PDE6A,PLB1,1.301307314075656e-08,8
UGT1A3,UGT3A2,1.3012832417926193e-08,36
ABCD4,ACSL6,1.3012608472232992e-08,3
RBBP8,YAF2,1.3012318333949224e-08,2
BARD1,POLE,1.3012134307543999e-08,10
TNRC6B,TSC2,1.3011954180797147e-08,1
MYC,NRG2,1.3011664634632325e-08,3
ACTL6A,AUTS2,1.3011175026278465e-08,5
SLC20A2,SLC4A4,1.3011009852847977e-08,4
DEF6,PLD2,1.3010855393069676e-08,2
KIT,SLC16A3,1.301061510908649e-08,7
CAPN9,MMP15,1.3010365220352446e-08,3
ELP3,KAT8,1.3010307525762599e-08,8
MAD1L1,STK10,1.3010165972326959e-08,4
MAPK1,SMAD6,1.3010021898338109e-08,20
HDAC4,PPARG,1.3009877142819773e-08,12
SLC26A3,SLC43A2,1.3009757530817179e-08,24
RPL18,SRP9,1.3009244348438642e-08,1
CD36,SDR16C5,1.3008685240123441e-08,2
DNMT3A,NUP88,1.3008659091218685e-08,13
NUP93,PRXL2B,1.3008457422358788e-08,1
PIP5K1C,VAV2,1.3007382948515556e-08,2
FGFR3,PTHLH,1.3007277957846619e-08,12
REL,TLR3,1.3007040539254888e-08,4
GRB14,NOS1,1.3006771548695895e-08,6
PPP2R2B,PPP2R2C,1.3006336323231828e-08,28
SEPTIN5,TH,1.300621005340119e-08,4
CD19,RAG1,1.3005907906205039e-08,2
ENPP1,NFKB1,1.3004443744080163e-08,1
TRMT44,TRNT1,1.300427632244805e-08,2
GP1BA,SHOC2,1.3003969012714833e-08,2
COL6A5,STAT1,1.3003461996063948e-08,5
FBXO5,POLE,1.3003283949597488e-08,8
CACNA2D4,ITGB4,1.3002032200892799e-08,4
SLCO1B3,UGT2B10,1.3001581563969189e-08,8
B3GAT2,RXYLT1,1.3000249488026583e-08,3
ATP6V1G1,STX2,1.3000156284803666e-08,4
HAO2,PMPCA,1.2999150422743355e-08,4
CCL2,ICAM1,1.2998748945173887e-08,405
EEF1A2,IL18,1.2998349591120117e-08,4
CCNA1,PFKP,1.2997058540520356e-08,1
MECOM,PREX2,1.2996362689735955e-08,6
H3C11,MAPK8,1.299570162593966e-08,2
SEC62,SRP54,1.299542957195538e-08,9
FOXO3,PFKFB4,1.299541985133601e-08,2
GNAS,GRK5,1.299501273255288e-08,4
KCNA3,NTF3,1.2994376448314691e-08,14
ABCC3,UBC,1.29921913227804e-08,1
DGKH,SLC1A4,1.2992072743251487e-08,18
AGXT2,SOD2,1.2991464348743875e-08,2
NEU3,ST6GALNAC2,1.2991279885188334e-08,6
MAPK1,PSEN2,1.2991184348762341e-08,8
UBA7,UBE2L3,1.2990659215006417e-08,1
CCNG1,CSNK1G3,1.2989239641351828e-08,40
CACNA1G,PRKCB,1.2986735592511803e-08,6
HDAC9,MAP2K6,1.2986503816758699e-08,2
RPE65,UGT1A9,1.298641703802635e-08,15
PPP2R2A,WAPL,1.2985493569317441e-08,2
ACACB,SLC10A2,1.2985327379023592e-08,11
CAMK2A,TYR,1.2984938531819997e-08,6
NTPCR,URAD,1.2984806563309803e-08,2
CAV1,SMARCE1,1.2984796603023239e-08,14
HNMT,NUP210,1.2984423092277098e-08,2
CCL4,JUN,1.2984321194728539e-08,5
RRM1,UGT1A3,1.2983902397678548e-08,2
CCNG2,MSTN,1.2982530273042414e-08,8
CBL,COL4A3,1.2982245223280842e-08,2
GALM,GCKR,1.2982212638235069e-08,1
ALDH1L2,MMAB,1.2982044772513746e-08,1
CCND2,STEAP3,1.2981697494751643e-08,1
AP1M1,NDC1,1.2981221431118684e-08,1
MRPS9,RPS14,1.2981178276749716e-08,5
BSG,ITGA2,1.2980982511123784e-08,1
ADCY7,SPOP,1.2980877113951314e-08,3
COQ2,NOS3,1.2980442498644607e-08,1
ALDH5A1,ECHS1,1.2980184926902893e-08,2
PRKACG,SEC61B,1.2979931796053279e-08,1
MTRR,UGT1A9,1.2978854143271452e-08,30
CDK5R1,EGR3,1.2978655955508955e-08,3
ALDH3A2,ECI2,1.2978409449459875e-08,5
PRKCB,RASSF5,1.297829482771462e-08,4
CYP24A1,SOAT2,1.2977696894553303e-08,8
H3C11,PRDM2,1.2977683339077118e-08,10
RPS6KA1,SCN10A,1.2976251094368e-08,4
CADM2,CUL2,1.2974917672175893e-08,100
PRKAR2A,PRKCG,1.297363876051616e-08,16
CXCL12,DDX17,1.2972597060060106e-08,7
PLK1,RAB1A,1.2971450859361062e-08,18
ID4,INHBA,1.2970223159150784e-08,49
ATP6V1G1,NFKBIA,1.2969585275960983e-08,51
ENPP1,NMRK1,1.296949652188073e-08,3
CREB3L2,GFPT1,1.296909350008077e-08,6
EEF1A2,RPL27,1.2968553675385408e-08,2
FZD3,RAC1,1.2968421336800873e-08,8
CPLX1,DNM2,1.2966668627711897e-08,4
CHSY1,DCN,1.2966605784462773e-08,6
DYNC1LI1,PGAM5,1.2966321370115955e-08,3
ANXA1,TPM1,1.2965164497558135e-08,2
AMPH,TNF,1.2965093443284559e-08,2
OPRM1,PRKAR2A,1.2964777654222992e-08,12
POLR2B,SF3B1,1.2964658940156637e-08,3
BCAR1,KNG1,1.2964628383002608e-08,16
COG7,ST8SIA2,1.2963286550107811e-08,4
ADCY9,AQP1,1.2963187828729517e-08,6
ARHGAP5,BAIAP2L1,1.2963018360123701e-08,4
ALDH1A2,LINC00895,1.296292717611891e-08,5
FREM2,PAX2,1.2962036792518728e-08,5
DSG1,PCSK6,1.29617454547315e-08,4
DCC,TGFA,1.2961619934829952e-08,24
CDSN,DSC1,1.2960616940782543e-08,8
BRAF,TSHR,1.2959974075391992e-08,6
CCNG1,SHISA5,1.2959789478877125e-08,16
HTD2,PLA2G4A,1.2959651999692548e-08,12
PIK3R2,PLPP4,1.2959372644449907e-08,8
KALRN,PLXNB1,1.2959009865198823e-08,1
CDK2,E2F8,1.2958562223275294e-08,2
ALDH9A1,DPYD,1.2958468076362806e-08,1
RTF1,UBE2V2,1.2958432868415137e-08,8
ITGA2,SPP1,1.2957869290774636e-08,16
CACNA1I,GNAI1,1.2957545161840223e-08,9
DNMT1,NUP85,1.295732221517909e-08,2
APC,KRAS,1.2957075244043418e-08,12
ARPC5,SCARB2,1.2957026479520906e-08,3
ATP2B2,LYZL1,1.2955741241731694e-08,7
POLE,RNF111,1.2955624156818502e-08,4
GFI1,IL13,1.2955364660690213e-08,24
IL11,LIF,1.2955065881170569e-08,4
FMOD,LAMC1,1.295502194409437e-08,1
RIPK2,TIAM2,1.2955000605607836e-08,5
COMT,DEPDC5,1.2954799899489444e-08,2
DNAJB11,OS9,1.2954028827394381e-08,5
ACACB,NOS3,1.2953839154117297e-08,3
ITGB3,MGLL,1.2953313088814866e-08,1
FOXO6,PIK3CB,1.295282255411867e-08,8
COL4A3,TLR4,1.2952154955040799e-08,12
HSP90B1,LTBP1,1.2951136163508181e-08,2
CAMKK1,MAPK14,1.2951033134811496e-08,2
GPCPD1,PITPNM2,1.2950807093403682e-08,4
ARSI,NEU3,1.2949412766682872e-08,46
EEFSEC,NUP210,1.2948806804580215e-08,4
CAV1,ESYT1,1.2948516306702726e-08,5
ANGPT1,KIT,1.2948344785268517e-08,7
CD46,F3,1.2948089933573215e-08,4
ABCB11,ALDH2,1.2946952177017579e-08,2
AQP9,UGT1A7,1.2945896724995501e-08,39
CREBBP,NLK,1.2945791549867636e-08,4
CREB3L2,GCM1,1.2945588138505807e-08,3
ALLC,GUCY2C,1.2945085298837755e-08,4
ARNT,TOX2,1.2944464327970437e-08,3
KSR2,SH3RF1,1.2944235282407057e-08,18
ABR,NFKBIA,1.2943912492963858e-08,51
PANK2,RB1CC1,1.2943907961674809e-08,6
SPHK2,TRAF2,1.2942957816619582e-08,1
PHYKPL,SETD2,1.294257767625595e-08,1
PSCA,RTN4RL2,1.2942480864808203e-08,1
COQ2,MYH9,1.294174989396879e-08,1
DSPP,MATN1,1.2941569625470249e-08,7
NDC1,PPP2CA,1.294132809248616e-08,5
AMPH,UBC,1.2941164584390208e-08,2
H4C8,USO1,1.294085634206965e-08,5
HGF,RUNX2,1.2940061272503911e-08,6
BMP2,PPARGC1B,1.2939544546952675e-08,2
ADCY5,SLC34A1,1.2939486815355394e-08,1
KNG1,SHISA5,1.2939186611049536e-08,8
ACVR2A,RBX1,1.2938680341149795e-08,11
MSRB3,MTHFS,1.2937706905802315e-08,3
ITGA8,WT1,1.2937488635955674e-08,4
PTPN11,TJP1,1.2937174237460836e-08,28
LRRC59,STAT3,1.2935929364725022e-08,3
CWC27,TRA2B,1.293588658413114e-08,12
GADD45G,STAT1,1.293570906224506e-08,50
LY96,UBC,1.293569488562222e-08,3
MAPK13,SYK,1.2934190189122546e-08,7
AK3,GUCY1A2,1.2932830995855994e-08,16
BLNK,CD8B2,1.2932782789132347e-08,8
FUT2,ST6GALNAC1,1.293221130183042e-08,2
RPL21,SMG1,1.2931859957269336e-08,10
CDC42EP1,KALRN,1.2931670845262033e-08,1
ABCB9,CLN5,1.2930654413878528e-08,5
DAG1,TSC1,1.292981594014364e-08,4
GNB1,SNX2,1.2929808335115922e-08,1
EGFR,LPP,1.2929791459725948e-08,3
DOT1L,HYKK,1.292951612441584e-08,1
CREB1,IL5,1.2928793965971686e-08,12
ARSG,PPT1,1.2928739412387813e-08,2
DNM3,SLC6A5,1.2928619952390363e-08,1
EDN1,LCK,1.2928599879558078e-08,5
BRAF,MOS,1.2928116745539175e-08,8
RBFOX1,UBE3A,1.2927790344932245e-08,78
FYN,TLR5,1.2927736189291653e-08,27
CAPN10,KLKB1,1.2927122039485539e-08,2
COPB1,DPYD,1.2926847148264642e-08,1
CFTR,MAP1LC3A,1.2926257897394322e-08,3
ESRRG,PPARA,1.2925884806946897e-08,6
